Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Socs4	ENSMUST00000065562.4	suppressor of cytokine signaling 4 	945	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.12	< 0.1
Iqcf5	ENSMUST00000085113.4	IQ motif containing F5 	21	1	0	1	0	0	mmu-miR-486a-3p				-0.10	-0.29	< 0.1
Atp9b	ENSMUST00000091790.3	ATPase, class II, type 9B 	139	1	0	1	0	1	mmu-miR-6954-5p				-0.10	-0.16	< 0.1
Sox4	ENSMUST00000067230.5	SRY (sex determining region Y)-box 4 	1640	1	0	0	1	0	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Thoc3	ENSMUST00000026990.5	THO complex 3 	785	1	0	0	1	1	mmu-miR-486a-3p				-0.10	-0.11	< 0.1
Nek6	ENSMUST00000054234.4	NIMA (never in mitosis gene a)-related expressed kinase 6 	1218	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.14	< 0.1
Tnip3	ENSMUST00000114236.1	TNFAIP3 interacting protein 3 	15	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.32	< 0.1
Klhl42	ENSMUST00000036003.7	kelch-like 42 	477	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.14	< 0.1
Cenpl	ENSMUST00000028035.8	centromere protein L 	86	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Pum1	ENSMUST00000030315.7	pumilio RNA-binding family member 1 	3526	1	0	1	0	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Sord	ENSMUST00000110551.3	sorbitol dehydrogenase 	1748	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Mtfr1l	ENSMUST00000102550.4	mitochondrial fission regulator 1-like 	2746	1	1	0	0	0	mmu-miR-486a-3p				-0.10	-0.42	< 0.1
Zdhhc21	ENSMUST00000030110.9	zinc finger, DHHC domain containing 21 	885	2	0	1	1	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Kcng4	ENSMUST00000061828.4	potassium voltage-gated channel, subfamily G, member 4 	436	3	0	0	3	0	mmu-miR-6954-5p				-0.10	-0.27	< 0.1
Syt14	ENSMUST00000016344.7	synaptotagmin XIV 	81	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Foxred2	ENSMUST00000016696.7	FAD-dependent oxidoreductase domain containing 2 	28	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Taf5l	ENSMUST00000165628.2	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor 	37	1	0	1	0	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
4833403I15Rik	ENSMUST00000025358.2	RIKEN cDNA 4833403I15 gene 	78	1	0	1	0	0	mmu-miR-486a-3p				-0.10	-0.11	< 0.1
Srd5a1	ENSMUST00000091514.5	steroid 5 alpha-reductase 1 	66	1	0	1	0	1	mmu-miR-486a-3p				-0.10	-0.16	< 0.1
Cyb561a3	ENSMUST00000168445.1	cytochrome b561 family, member A3 	609	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Rbm15b	ENSMUST00000055843.8	RNA binding motif protein 15B 	263	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.19	< 0.1
Zfp953	ENSMUST00000081582.6	zinc finger protein 953 	151	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.12	< 0.1
Sept2	ENSMUST00000027495.9	septin 2 	294	1	0	0	1	0	mmu-miR-6954-5p				-0.10	-0.11	< 0.1
Sntb2	ENSMUST00000047425.3	syntrophin, basic 2 	169	2	1	1	0	0	mmu-miR-486a-3p				-0.10	-0.23	< 0.1
Chdh	ENSMUST00000067620.5	choline dehydrogenase 	278	1	0	0	1	2	mmu-miR-486a-3p				-0.10	-0.12	< 0.1
Rrp1b	ENSMUST00000081339.7	ribosomal RNA processing 1 homolog B (S. cerevisiae) 	225	2	0	2	0	0	mmu-miR-6954-5p				-0.10	-0.14	< 0.1
Crebl2	ENSMUST00000046303.6	cAMP responsive element binding protein-like 2 	459	1	0	0	1	1	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Sike1	ENSMUST00000029447.6	suppressor of IKBKE 1 	631	3	1	1	1	0	mmu-miR-486a-3p				-0.10	-0.62	< 0.1
Liph	ENSMUST00000074230.5	lipase, member H 	203	1	0	0	1	1	mmu-miR-486a-3p				-0.10	-0.16	< 0.1
5031439G07Rik	ENSMUST00000047144.7	RIKEN cDNA 5031439G07 gene 	1398	1	0	0	1	3	mmu-miR-486a-3p				-0.10	-0.11	< 0.1
Itpk1	ENSMUST00000046518.6	inositol 1,3,4-triphosphate 5/6 kinase 	194	1	0	0	1	1	mmu-miR-6954-5p				-0.10	-0.12	< 0.1
Amz2	ENSMUST00000092500.5	archaelysin family metallopeptidase 2 	2200	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.22	< 0.1
Bex4	ENSMUST00000116527.1	brain expressed gene 4 	11	1	0	0	1	1	mmu-miR-486a-3p				-0.10	-0.19	< 0.1
Cdk9	ENSMUST00000009699.10	cyclin-dependent kinase 9 (CDC2-related kinase) 	801	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Tctn1	ENSMUST00000111738.3	tectonic family member 1 	114	1	1	0	0	0	mmu-miR-486a-3p				-0.10	-0.24	< 0.1
Sik2	ENSMUST00000176824.2	salt inducible kinase 2 	96	1	0	1	0	1	mmu-miR-6954-5p				-0.10	-0.13	< 0.1
Lcor	ENSMUST00000067795.6	ligand dependent nuclear receptor corepressor 	127	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.13	< 0.1
Epsti1	ENSMUST00000022591.9	epithelial stromal interaction 1 (breast) 	34	1	1	0	0	0	mmu-miR-486a-3p				-0.10	-0.53	< 0.1
Frmd4a	ENSMUST00000075767.8	FERM domain containing 4A 	256	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Gm15557	ENSMUST00000109629.1	predicted gene 15557 	6	1	0	1	0	2	mmu-miR-486a-3p				-0.10	-0.32	< 0.1
Ncan	ENSMUST00000002412.8	neurocan 	16	1	1	0	0	0	mmu-miR-6954-5p				-0.10	-0.34	< 0.1
Sulf2	ENSMUST00000109249.3	sulfatase 2 	711	2	0	1	1	0	mmu-miR-6954-5p				-0.10	-0.39	< 0.1
Tomt	ENSMUST00000106969.2	transmembrane O-methyltransferase 	11	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.22	< 0.1
Orai2	ENSMUST00000041048.1	ORAI calcium release-activated calcium modulator 2 	16	2	1	1	0	1	mmu-miR-6954-5p				-0.10	-0.13	< 0.1
A830073O21Rik	ENSMUST00000169090.1	RIKEN cDNA A830073O21 gene 	10	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.20	< 0.1
Kmt2c	ENSMUST00000045291.8	lysine (K)-specific methyltransferase 2C 	655	1	1	0	0	1	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Slc1a2	ENSMUST00000080210.4	solute carrier family 1 (glial high affinity glutamate transporter), member 2 	383	1	0	0	1	0	mmu-miR-6954-5p				-0.10	-0.18	< 0.1
Pik3r5	ENSMUST00000021283.7	phosphoinositide-3-kinase, regulatory subunit 5, p101 	13	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Ndnf	ENSMUST00000054351.4	neuron-derived neurotrophic factor 	1221	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.14	< 0.1
Zfp316	ENSMUST00000161448.2	zinc finger protein 316 	38	2	1	0	1	0	mmu-miR-486a-3p				-0.10	-0.15	< 0.1
Slc35a2	ENSMUST00000115660.5	solute carrier family 35 (UDP-galactose transporter), member A2 	1002	1	1	0	0	0	mmu-miR-486a-3p				-0.10	-0.37	< 0.1
Atxn1	ENSMUST00000180110.2	ataxin 1 	414	1	0	1	0	0	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Det1	ENSMUST00000032839.7	de-etiolated homolog 1 (Arabidopsis) 	230	1	0	1	0	2	mmu-miR-6954-5p				-0.10	-0.16	< 0.1
Gm3646	ENSMUST00000171319.2	predicted gene 3646 	143	2	0	2	0	0	mmu-miR-6954-5p				-0.10	-0.49	< 0.1
Adrbk2	ENSMUST00000065167.4	adrenergic receptor kinase, beta 2 	383	1	0	0	1	3	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Mfsd6	ENSMUST00000156876.2	major facilitator superfamily domain containing 6 	311	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	3	1	2	0	1	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Pdk2	ENSMUST00000038431.7	pyruvate dehydrogenase kinase, isoenzyme 2 	155	1	0	1	0	0	mmu-miR-486a-3p				-0.10	-0.20	< 0.1
Evc	ENSMUST00000031005.5	Ellis van Creveld gene syndrome 	48	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.26	< 0.1
Gm10244	ENSMUST00000090237.2	predicted gene 10244 	18	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.34	< 0.1
Ankrd22	ENSMUST00000025686.7	ankyrin repeat domain 22 	8	1	0	0	1	0	mmu-miR-486a-3p				-0.10	-0.16	< 0.1
Wdr7	ENSMUST00000072726.5	WD repeat domain 7 	711	1	0	1	0	0	mmu-miR-6954-5p				-0.10	-0.10	< 0.1
Mast4	ENSMUST00000167058.2	microtubule associated serine/threonine kinase family member 4 	591	1	1	0	0	1	mmu-miR-486a-3p				-0.10	-0.10	< 0.1
Smim19	ENSMUST00000033935.9	small integral membrane protein 19 	894	1	0	0	1	1	mmu-miR-6954-5p				-0.09	-0.22	< 0.1
Cry2	ENSMUST00000090559.6	cryptochrome 2 (photolyase-like) 	566	1	0	0	1	0	mmu-miR-6954-5p				-0.09	-0.10	< 0.1
Agpat3	ENSMUST00000001240.6	1-acylglycerol-3-phosphate O-acyltransferase 3 	2432	6	1	2	3	1	mmu-miR-486a-3p				-0.09	-0.54	< 0.1
Lnpep	ENSMUST00000041047.2	leucyl/cystinyl aminopeptidase 	971	1	0	1	0	2	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Hist4h4	ENSMUST00000179285.1	histone cluster 4, H4 	12	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.24	< 0.1
Gng12	ENSMUST00000043148.7	guanine nucleotide binding protein (G protein), gamma 12 	1571	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.18	< 0.1
Unc13a	ENSMUST00000030170.9	unc-13 homolog A (C. elegans) 	10	2	1	1	0	0	mmu-miR-6954-5p				-0.09	-0.10	< 0.1
Gne	ENSMUST00000030201.8	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase 	283	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.13	< 0.1
Txlna	ENSMUST00000046425.10	taxilin alpha 	1256	1	0	1	0	1	mmu-miR-6954-5p				-0.09	-0.12	< 0.1
Poldip2	ENSMUST00000001127.5	polymerase (DNA-directed), delta interacting protein 2 	6247	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.23	< 0.1
Cecr6	ENSMUST00000178687.1	cat eye syndrome chromosome region, candidate 6 	13	1	0	1	0	1	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Nrk	ENSMUST00000113052.2	Nik related kinase 	126	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Ehd1	ENSMUST00000025684.3	EH-domain containing 1 	2956	2	0	1	1	2	mmu-miR-486a-3p				-0.09	-0.28	< 0.1
Rin3	ENSMUST00000056950.8	Ras and Rab interactor 3 	140	1	1	0	0	0	mmu-miR-486a-3p				-0.09	-0.23	< 0.1
Zfp882	ENSMUST00000110002.2	zinc finger protein 882 	89	1	1	0	0	0	mmu-miR-486a-3p				-0.09	-0.32	< 0.1
Snx30	ENSMUST00000030080.6	sorting nexin family member 30 	277	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Capn8	ENSMUST00000048941.8	calpain 8 	31	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.14	< 0.1
Scn5a	ENSMUST00000065196.7	sodium channel, voltage-gated, type V, alpha 	75	1	0	1	0	1	mmu-miR-6954-5p				-0.09	-0.10	< 0.1
Exoc2	ENSMUST00000102946.2	exocyst complex component 2 	298	1	0	0	1	1	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Inhbe	ENSMUST00000059718.4	inhibin beta E 	320	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.10	< 0.1
Nr3c2	ENSMUST00000109913.3	nuclear receptor subfamily 3, group C, member 2 	405	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.10	< 0.1
Sgsm1	ENSMUST00000048112.7	small G protein signaling modulator 1 	165	1	0	1	0	1	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Unc80	ENSMUST00000061620.10	unc-80 homolog (C. elegans) 	5	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
F930015N05Rik	ENSMUST00000177999.1	RIKEN cDNA F930015N05 gene 	9	1	0	1	0	1	mmu-miR-486a-3p				-0.09	-0.22	< 0.1
Tcf20	ENSMUST00000109510.3	transcription factor 20 	561	3	0	0	3	0	mmu-miR-6954-5p				-0.09	-0.23	< 0.1
Prkrip1	ENSMUST00000151786.2	Prkr interacting protein 1 (IL11 inducible) 	240	1	1	0	0	2	mmu-miR-486a-3p				-0.09	-0.41	< 0.1
Hnrnpc	ENSMUST00000111610.5	heterogeneous nuclear ribonucleoprotein C 	5808	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.34	< 0.1
Mfap3	ENSMUST00000108849.2	microfibrillar-associated protein 3 	118	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.10	< 0.1
Ikzf2	ENSMUST00000027146.3	IKAROS family zinc finger 2 	131	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Lmbrd1	ENSMUST00000095062.4	LMBR1 domain containing 1 	2113	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.22	< 0.1
Vcl	ENSMUST00000022369.7	vinculin 	4532	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Htt	ENSMUST00000080036.2	huntingtin 	604	1	0	0	1	3	mmu-miR-486a-3p				-0.09	-0.17	< 0.1
Flnb	ENSMUST00000052678.8	filamin, beta 	3257	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Lemd1	ENSMUST00000188169.1	LEM domain containing 1 	14	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.27	< 0.1
Gm614	ENSMUST00000101358.2	predicted gene 614 	13	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.17	< 0.1
Ehd2	ENSMUST00000098799.3	EH-domain containing 2 	722	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.28	< 0.1
Dapk3	ENSMUST00000178422.2	death-associated protein kinase 3 	686	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.15	< 0.1
Kctd7	ENSMUST00000040616.3	potassium channel tetramerisation domain containing 7 	106	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Rcan2	ENSMUST00000044895.6	regulator of calcineurin 2 	2257	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Asxl1	ENSMUST00000109790.1	additional sex combs like 1 	1707	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.17	< 0.1
Zfp362	ENSMUST00000106072.3	zinc finger protein 362 	221	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.14	< 0.1
Tox4	ENSMUST00000022766.6	TOX high mobility group box family member 4 	190	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.14	< 0.1
Zyg11b	ENSMUST00000043616.6	zyg-ll family member B, cell cycle regulator 	1513	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
A530099J19Rik	ENSMUST00000151029.1	RIKEN cDNA A530099J19 gene 	17	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.23	< 0.1
Akap5	ENSMUST00000095610.3	A kinase (PRKA) anchor protein 5 	2350	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Adamtsl5	ENSMUST00000095446.4	ADAMTS-like 5 	1330	3	2	0	1	2	mmu-miR-486a-3p				-0.09	-0.68	< 0.1
Doc2b	ENSMUST00000021209.7	double C2, beta 	17	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.13	< 0.1
Tspan18	ENSMUST00000111265.3	tetraspanin 18 	44	1	0	0	1	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Gucy2e	ENSMUST00000021259.3	guanylate cyclase 2e 	5	3	1	1	1	1	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Trak2	ENSMUST00000174120.1	trafficking protein, kinesin binding 2 	678	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Zfp654	ENSMUST00000052588.4	zinc finger protein 654 	465	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.15	< 0.1
Slc9a7	ENSMUST00000072451.5	solute carrier family 9 (sodium/hydrogen exchanger), member 7 	102	1	0	1	0	1	mmu-miR-486a-3p				-0.09	-0.13	< 0.1
Ankrd6	ENSMUST00000035719.5	ankyrin repeat domain 6 	61	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Tnfaip2	ENSMUST00000102745.4	tumor necrosis factor, alpha-induced protein 2 	1763	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Nupl2	ENSMUST00000049887.7	nucleoporin like 2 	273	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.16	< 0.1
Nr1i2	ENSMUST00000023504.4	nuclear receptor subfamily 1, group I, member 2 	91	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.22	< 0.1
Nr2c1	ENSMUST00000105290.3	nuclear receptor subfamily 2, group C, member 1 	262	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.13	< 0.1
Dusp4	ENSMUST00000033930.4	dual specificity phosphatase 4 	544	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.14	< 0.1
Pdhb	ENSMUST00000022268.8	pyruvate dehydrogenase (lipoamide) beta 	1194	1	0	0	1	1	mmu-miR-486a-3p				-0.09	-0.25	< 0.1
D10Bwg1379e	ENSMUST00000019999.5	DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed 	178	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Gpr179	ENSMUST00000093942.4	G protein-coupled receptor 179 	5	0	0	0	0	1	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Plag1	ENSMUST00000003369.4	pleiomorphic adenoma gene 1 	77	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Anp32e	ENSMUST00000165307.2	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E 	9392	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.16	< 0.1
G3bp1	ENSMUST00000018727.3	GTPase activating protein (SH3 domain) binding protein 1 	1747	3	0	1	2	1	mmu-miR-486a-3p				-0.09	-0.15	< 0.1
Sit1	ENSMUST00000030180.6	suppression inducing transmembrane adaptor 1 	17	1	0	1	0	2	mmu-miR-486a-3p				-0.09	-0.13	< 0.1
Ap5m1	ENSMUST00000037473.4	adaptor-related protein complex 5, mu 1 subunit 	694	2	0	2	0	0	mmu-miR-6954-5p				-0.09	-0.19	< 0.1
Traf6	ENSMUST00000004949.7	TNF receptor-associated factor 6 	187	2	0	1	1	0	mmu-miR-486a-3p				-0.09	-0.25	< 0.1
Leng1	ENSMUST00000019878.7	leukocyte receptor cluster (LRC) member 1 	199	1	0	0	1	1	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Faf2	ENSMUST00000126071.2	Fas associated factor family member 2 	734	2	0	2	0	1	mmu-miR-6954-5p				-0.09	-0.47	< 0.1
Slc8a3	ENSMUST00000085238.7	solute carrier family 8 (sodium/calcium exchanger), member 3 	78	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Wtap	ENSMUST00000159986.2	Wilms tumour 1-associating protein 	103	1	0	0	1	1	mmu-miR-486a-3p				-0.09	-0.24	< 0.1
Usp13	ENSMUST00000072312.6	ubiquitin specific peptidase 13 (isopeptidase T-3) 	1087	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.12	< 0.1
Xkr9	ENSMUST00000088542.3	X Kell blood group precursor related family member 9 homolog 	74	3	0	1	2	0	mmu-miR-486a-3p				-0.09	-0.25	< 0.1
Smpd3	ENSMUST00000067512.7	sphingomyelin phosphodiesterase 3, neutral 	40	1	0	1	0	1	mmu-miR-6954-5p				-0.09	-0.17	< 0.1
Ankrd34a	ENSMUST00000058943.7	ankyrin repeat domain 34A 	37	1	0	1	0	2	mmu-miR-486a-3p				-0.09	-0.37	< 0.1
Fkbp1a	ENSMUST00000044011.6	FK506 binding protein 1a 	115	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.23	< 0.1
Mboat1	ENSMUST00000047311.9	membrane bound O-acyltransferase domain containing 1 	170	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Fam107a	ENSMUST00000121887.2	family with sequence similarity 107, member A 	73	1	0	1	0	0	mmu-miR-6954-5p				-0.09	-0.16	< 0.1
Sft2d3	ENSMUST00000054984.6	SFT2 domain containing 3 	285	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.18	< 0.1
Cd46	ENSMUST00000160817.2	CD46 antigen, complement regulatory protein 	73	2	0	1	1	0	mmu-miR-486a-3p				-0.09	-0.22	< 0.1
Pde3b	ENSMUST00000032909.8	phosphodiesterase 3B, cGMP-inhibited 	2020	1	0	0	1	1	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Scn3b	ENSMUST00000171835.3	sodium channel, voltage-gated, type III, beta 	478	1	0	0	1	0	mmu-miR-6954-5p				-0.09	-0.09	< 0.1
Nudt21	ENSMUST00000034204.9	nudix (nucleoside diphosphate linked moiety X)-type motif 21 	33	1	0	0	1	0	mmu-miR-6954-5p				-0.09	-0.17	< 0.1
Hmgn2	ENSMUST00000136327.1	high mobility group nucleosomal binding domain 2 	8	1	0	1	0	1	mmu-miR-6954-5p				-0.09	-0.22	< 0.1
Thumpd1	ENSMUST00000033236.7	THUMP domain containing 1 	80	1	1	0	0	0	mmu-miR-486a-3p				-0.09	-0.59	< 0.1
Ccser2	ENSMUST00000090024.5	coiled-coil serine rich 2 	263	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.19	< 0.1
Ccdc171	ENSMUST00000053414.7	coiled-coil domain containing 171 	42	1	0	0	1	0	mmu-miR-486a-3p				-0.09	-0.11	< 0.1
Usp9x	ENSMUST00000089302.5	ubiquitin specific peptidase 9, X chromosome 	5	2	0	0	2	0	mmu-miR-6954-5p				-0.09	-0.14	< 0.1
Sv2a	ENSMUST00000035371.8	synaptic vesicle glycoprotein 2 a 	46	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Dtx1	ENSMUST00000031607.6	deltex 1 homolog (Drosophila) 	27	1	0	1	0	0	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Gpr26	ENSMUST00000045840.4	G protein-coupled receptor 26 	5	1	0	0	1	1	mmu-miR-486a-3p				-0.09	-0.09	< 0.1
Glg1	ENSMUST00000169020.2	golgi apparatus protein 1 	2690	1	1	0	0	1	mmu-miR-486a-3p				-0.08	-0.10	< 0.1
Hspg2	ENSMUST00000030547.9	perlecan (heparan sulfate proteoglycan 2) 	5498	1	0	1	0	0	mmu-miR-6954-5p				-0.08	-0.09	< 0.1
Srrm4	ENSMUST00000076124.5	serine/arginine repetitive matrix 4 	84	1	0	0	1	2	mmu-miR-486a-3p				-0.08	-0.35	< 0.1
Hddc3	ENSMUST00000032747.5	HD domain containing 3 	110	1	0	1	0	2	mmu-miR-6954-5p				-0.08	-0.20	< 0.1
Tmem74b	ENSMUST00000109872.1	transmembrane protein 74B 	9	1	0	1	0	1	mmu-miR-6954-5p				-0.08	-0.20	< 0.1
Slc25a1	ENSMUST00000003622.9	solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1 	636	5	0	3	2	3	mmu-miR-486a-3p				-0.08	-0.68	< 0.1
Zfp551	ENSMUST00000080348.6	zinc fingr protein 551 	83	1	0	1	0	0	mmu-miR-486a-3p				-0.08	-0.08	< 0.1
Plxna1	ENSMUST00000163139.2	plexin A1 	558	1	1	0	0	1	mmu-miR-6954-5p				-0.08	-0.09	< 0.1
Mapre1	ENSMUST00000028981.8	microtubule-associated protein, RP/EB family, member 1 	1369	3	1	1	1	1	mmu-miR-486a-3p				-0.08	-0.67	< 0.1
Lrat	ENSMUST00000029632.6	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase) 	316	1	0	0	1	0	mmu-miR-486a-3p				-0.08	-0.10	< 0.1
Glt1d1	ENSMUST00000118139.1	glycosyltransferase 1 domain containing 1 	53	3	0	3	0	0	mmu-miR-6954-5p				-0.08	-0.48	< 0.1
Cd82	ENSMUST00000099696.2	CD82 antigen 	102	3	2	1	0	1	mmu-miR-486a-3p				-0.08	-0.54	< 0.1
Ago3	ENSMUST00000069097.7	argonaute RISC catalytic subunit 3 	292	3	0	1	2	2	mmu-miR-6954-5p				-0.08	-0.11	< 0.1
Ntn3	ENSMUST00000024931.4	netrin 3 	66	1	0	1	0	0	mmu-miR-6954-5p				-0.08	-0.14	< 0.1
Acot11	ENSMUST00000102762.4	acyl-CoA thioesterase 11 	475	1	0	0	1	1	mmu-miR-486a-3p				-0.08	-0.09	< 0.1
Flad1	ENSMUST00000129308.3	RFad1, flavin adenine dinucleotide synthetase, homolog (yeast) 	1470	3	2	1	0	0	mmu-miR-6954-5p				-0.08	-0.99	< 0.1
Hoxd4	ENSMUST00000047904.3	homeobox D4 	198	2	1	1	0	0	mmu-miR-6954-5p				-0.08	-0.41	< 0.1
Ptpn21	ENSMUST00000170188.2	protein tyrosine phosphatase, non-receptor type 21 	81	2	0	1	1	1	mmu-miR-486a-3p				-0.08	-0.17	< 0.1
Mill2	ENSMUST00000072386.5	MHC I like leukocyte 2 	31	1	0	1	0	0	mmu-miR-6954-5p				-0.08	-0.11	< 0.1
Rbm11	ENSMUST00000114249.2	RNA binding motif protein 11 	34	1	0	0	1	0	mmu-miR-486a-3p				-0.08	-0.22	< 0.1
Pfn4	ENSMUST00000020967.5	profilin family, member 4 	41	2	0	0	2	3	mmu-miR-486a-3p				-0.08	-0.31	< 0.1
Myo1h	ENSMUST00000169347.1	myosin 1H 	50	2	0	2	0	0	mmu-miR-486a-3p				-0.08	-0.18	< 0.1
Dlgap4	ENSMUST00000000094.8	discs, large homolog-associated protein 4 (Drosophila) 	618	1	0	1	0	0	mmu-miR-6954-5p				-0.08	-0.21	< 0.1
Zfp395	ENSMUST00000066994.6	zinc finger protein 395 	1065	1	0	1	0	0	mmu-miR-6954-5p				-0.08	-0.08	< 0.1
Gspt1	ENSMUST00000167571.2	G1 to S phase transition 1 	10733	1	0	0	1	1	mmu-miR-6954-5p				-0.08	-0.20	< 0.1
