Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Ythdf3	ENSMUST00000108345.3	YTH domain family 3 	4194	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0053	0.0384	0.2472	-0.20	-0.20	0.90	2005, '07, '09, '11
Ppapdc2	ENSMUST00000045674.3	phosphatidic acid phosphatase type 2 domain containing 2 	189	1	0	1	0	0	0	0	0	1	mmu-let-7b-5p	0.0208	0.1287	0.4623	-0.20	-0.41	0.92	2007, '09, '11
Nol4l	ENSMUST00000035346.8	nucleolar protein 4-like 	84	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0233	0.1563	0.7413	-0.20	-0.25	0.86	2009, '11
B3gat1	ENSMUST00000160899.2	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P) 	10	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0142	0.0997	0.5482	-0.20	-0.20	0.80	2007, '09, '11
Nap1l1	ENSMUST00000065917.9	nucleosome assembly protein 1-like 1 	8413	2	1	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0170	0.1049	0.3709	-0.20	-0.80	0.99	2005, '07, '09, '11
Zswim4	ENSMUST00000039480.5	zinc finger SWIM-type containing 4 	247	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0101	0.0701	0.3611	-0.20	-0.21	0.75	2007, '09, '11
Arhgap20	ENSMUST00000065496.6	Rho GTPase activating protein 20 	209	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0252	0.1632	0.6451	-0.20	-0.30	0.91	2005, '07, '09, '11
Zfp202	ENSMUST00000168832.1	zinc finger protein 202 	50	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0167	0.1117	0.4815	-0.20	-0.20	< 0.1	2009, '11
Bsn	ENSMUST00000035208.8	bassoon 	9	1	0	0	1	0	0	0	0	0	mmu-let-7a-5p	0.0181	0.1239	0.6226	-0.20	-0.20	0.95	2007, '09, '11
Mef2d	ENSMUST00000119251.2	myocyte enhancer factor 2D 	1438	1	0	1	0	1	0	1	0	0	mmu-let-7k	0.0090	0.0639	0.3620	-0.20	-0.28	0.71	2005, '07
Cish	ENSMUST00000168260.1	cytokine inducible SH2-containing protein 	1467	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0149	0.1012	0.4757	-0.20	-0.20	< 0.1	NULL
Zbtb10	ENSMUST00000155203.1	zinc finger and BTB domain containing 10 	220	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0088	0.0624	0.3563	-0.19	-0.40	0.78	2005, '07, '11
Pax3	ENSMUST00000087086.6	paired box 3 	5	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0025	0.0180	0.1241	-0.19	-0.20	0.85	2005, '07, '11
Ppargc1a	ENSMUST00000132734.2	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha 	191	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0118	0.0817	0.4069	-0.19	-0.19	0.83	2005, '07, '09, '11
Chd9	ENSMUST00000109614.3	chromodomain helicase DNA binding protein 9 	402	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0087	0.0631	0.4100	-0.19	-0.20	0.86	2005, '07, '09, '11
Ubxn4	ENSMUST00000027592.4	UBX domain protein 4 	1168	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0138	0.0965	0.5205	-0.19	-0.24	0.63	2007, '09, '11
Dzip1	ENSMUST00000047208.6	DAZ interacting protein 1 	138	1	0	0	1	0	0	0	0	0	mmu-let-7c-5p	0.0191	0.1212	0.4464	-0.19	-0.29	0.84	2005, '07, '09, '11
Phf8	ENSMUST00000046950.7	PHD finger protein 8 	566	1	0	1	0	0	0	0	0	1	mmu-let-7d-5p	0.0206	0.1468	0.8781	-0.19	-0.19	0.87	2005, '07, '09, '11
Scd2	ENSMUST00000026221.5	stearoyl-Coenzyme A desaturase 2 	25337	1	0	1	0	0	0	0	0	1	mmu-miR-98-5p	0.0146	0.1024	0.5528	-0.19	-0.19	0.95	2009, '11
Sept11	ENSMUST00000074733.7	septin 11 	4345	1	0	0	1	1	0	0	1	3	mmu-let-7d-5p	0.0155	0.1114	0.6961	-0.19	-0.39	0.70	2005, '07, '09, '11
Spata2	ENSMUST00000057627.10	spermatogenesis associated 2 	52	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0199	0.1296	0.5318	-0.19	-0.26	0.93	2005, '07, '09, '11
Arl5b	ENSMUST00000069870.4	ADP-ribosylation factor-like 5B 	451	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0263	0.1754	0.8186	-0.19	-0.25	0.55	NULL
Insr	ENSMUST00000091291.4	insulin receptor 	583	1	1	0	0	1	0	0	1	0	mmu-let-7d-5p	0.0272	0.1765	0.7751	-0.19	-0.27	0.98	2007, '09, '11
Bahd1	ENSMUST00000036578.6	bromo adjacent homology domain containing 1 	147	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0100	0.0718	0.4467	-0.19	-0.19	0.66	2005, '07, '09, '11
Wnt1	ENSMUST00000023734.7	wingless-related MMTV integration site 1 	5	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0132	0.0918	0.4727	-0.19	-0.19	0.24	2005, '07, '09, '11
Pacs2	ENSMUST00000084891.4	phosphofurin acidic cluster sorting protein 2 	1957	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0225	0.1555	0.8023	-0.19	-0.23	0.71	2009, '11
Uhrf1bp1	ENSMUST00000114849.1	UHRF1 (ICBP90) binding protein 1 	677	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0151	0.1010	0.4406	-0.19	-0.21	0.67	2007, '09, '11
Slc36a1	ENSMUST00000108872.3	solute carrier family 36 (proton/amino acid symporter), member 1 	541	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0078	0.0559	0.3413	-0.19	-0.19	0.57	2005, '07, '09, '11
Zbtb5	ENSMUST00000055028.8	zinc finger and BTB domain containing 5 	46	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0227	0.1424	0.5390	-0.19	-0.31	0.89	2005, '07, '09, '11
Crem	ENSMUST00000151311.2	cAMP responsive element modulator 	751	1	0	0	1	2	1	0	1	1	mmu-let-7d-5p	0.0095	0.0672	0.3816	-0.19	-0.38	0.92	2007, '09, '11
Dock3	ENSMUST00000044532.5	dedicator of cyto-kinesis 3 	27	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0356	0.2341	1.0374	-0.18	-0.18	0.93	2005, '07, '09, '11
Rrp1b	ENSMUST00000081339.7	ribosomal RNA processing 1 homolog B (S. cerevisiae) 	225	1	0	1	0	1	1	0	0	0	mmu-let-7g-5p	0.0276	0.1797	0.7741	-0.18	-0.29	0.59	2007, '11
Prrg3	ENSMUST00000048790.6	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane) 	304	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0215	0.1449	0.6772	-0.18	-0.19	0.54	2009, '11
Phactr2	ENSMUST00000105545.5	phosphatase and actin regulator 2 	1395	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0082	0.0594	0.3760	-0.18	-0.28	0.95	2011
Cpm	ENSMUST00000020399.5	carboxypeptidase M 	1579	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0149	0.1040	0.5529	-0.18	-0.28	0.93	2005, '07, '09, '11
Ppara	ENSMUST00000109422.2	peroxisome proliferator activated receptor alpha 	162	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0066	0.0482	0.3309	-0.18	-0.21	0.90	2007, '09, '11
Chrna7	ENSMUST00000032738.5	cholinergic receptor, nicotinic, alpha polypeptide 7 	29	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0193	0.1187	0.3924	-0.18	-0.32	0.82	NULL
Eda	ENSMUST00000113776.2	ectodysplasin-A 	60	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0101	0.0726	0.4408	-0.18	-0.18	0.81	2005, '07, '09, '11
Impg2	ENSMUST00000069936.7	interphotoreceptor matrix proteoglycan 2 	10	1	1	0	0	0	0	0	0	0	mmu-let-7i-5p	0.0761	0.3443	0.7790	-0.18	-0.29	0.72	2009, '11
Gfod1	ENSMUST00000055341.5	glucose-fructose oxidoreductase domain containing 1 	124	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0364	0.2314	0.9118	-0.18	-0.18	0.30	2007, '09, '11
Col4a5	ENSMUST00000112931.2	collagen, type IV, alpha 5 	288	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0042	0.0301	0.1930	-0.18	-0.19	0.69	2005, '07, '09, '11
Edem1	ENSMUST00000089162.3	ER degradation enhancer, mannosidase alpha-like 1 	2504	1	0	1	0	1	0	1	0	0	mmu-let-7a-5p	0.0230	0.1581	0.8139	-0.18	-0.29	0.92	2005, '07, '09, '11
Nkd1	ENSMUST00000034086.6	naked cuticle 1 homolog (Drosophila) 	487	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0115	0.0757	0.3200	-0.18	-0.39	0.96	2005, '07, '11
Csrnp3	ENSMUST00000122912.2	cysteine-serine-rich nuclear protein 3 	21	1	0	1	0	1	0	0	1	2	mmu-let-7d-5p	0.0474	0.3091	1.3699	-0.18	-0.18	0.63	2011
Tenm2	ENSMUST00000102801.2	teneurin transmembrane protein 2 	17	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0186	0.1271	0.6276	-0.18	-0.18	0.61	2007, '09, '11
Wdfy2	ENSMUST00000014691.8	WD repeat and FYVE domain containing 2 	1409	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0097	0.0686	0.3919	-0.18	-0.18	0.62	NULL
Socs4	ENSMUST00000065562.4	suppressor of cytokine signaling 4 	945	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0316	0.1942	0.6776	-0.18	-0.21	0.86	2005, '07
Brwd3	ENSMUST00000150434.2	bromodomain and WD repeat domain containing 3 	489	1	0	1	0	0	0	0	0	2	mmu-let-7i-5p	0.0352	0.2425	1.2682	-0.18	-0.19	0.95	NULL
Abcg1	ENSMUST00000024829.6	ATP-binding cassette, sub-family G (WHITE), member 1 	84	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0235	0.1396	0.4417	-0.18	-0.33	0.93	2009, '11
Akap6	ENSMUST00000095737.3	A kinase (PRKA) anchor protein 6 	154	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0175	0.1220	0.6624	-0.18	-0.18	0.95	2005, '07, '09, '11
Dapk1	ENSMUST00000077453.6	death associated protein kinase 1 	470	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0176	0.1193	0.5664	-0.18	-0.18	0.56	2007, '09, '11
Tet2	ENSMUST00000098603.3	tet methylcytosine dioxygenase 2 	429	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0119	0.0856	0.5313	-0.17	-0.17	0.91	2009, '11
Celf1	ENSMUST00000068726.7	CUGBP, Elav-like family member 1 	4386	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0128	0.0891	0.4646	-0.17	-0.17	0.70	NULL
Arhgef2	ENSMUST00000176500.2	rho/rac guanine nucleotide exchange factor (GEF) 2 	1011	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0254	0.1644	0.6637	-0.17	-0.19	< 0.1	2009, '11
Eef2k	ENSMUST00000047875.9	eukaryotic elongation factor-2 kinase 	542	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0179	0.1132	0.4487	-0.17	-0.45	0.95	2007
Pptc7	ENSMUST00000053426.9	PTC7 protein phosphatase homolog (S. cerevisiae) 	2044	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0013	0.0093	0.0649	-0.17	-0.18	0.83	2007, '09, '11
Mlxip	ENSMUST00000068237.6	MLX interacting protein 	256	1	0	1	0	0	0	0	0	1	mmu-let-7d-5p	0.0159	0.1111	0.6075	-0.17	-0.17	0.67	2007, '09, '11
Cep164	ENSMUST00000117194.2	centrosomal protein 164 	217	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0022	0.0162	0.1100	-0.17	-0.17	0.83	2007, '09, '11
Htr4	ENSMUST00000027560.6	5 hydroxytryptamine (serotonin) receptor 4 	7	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0202	0.1359	0.6348	-0.17	-0.17	< 0.1	2005, '07, '09, '11
Zfp516	ENSMUST00000171238.2	zinc finger protein 516 	333	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0369	0.2319	0.9124	-0.17	-0.26	0.95	2011
Ankfy1	ENSMUST00000155998.1	ankyrin repeat and FYVE domain containing 1 	1038	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0195	0.1306	0.6000	-0.17	-0.20	0.91	2005, '07, '09, '11
Cd86	ENSMUST00000089620.5	CD86 antigen 	76	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0150	0.0948	0.3426	-0.17	-0.32	0.62	2005, '07, '09, '11
Fras1	ENSMUST00000036019.4	Fraser syndrome 1 homolog (human) 	67	1	1	0	0	0	0	0	0	0	mmu-let-7b-5p	0.0480	0.2841	0.9698	-0.17	-0.19	0.98	2005, '07, '09, '11
Frk	ENSMUST00000019913.8	fyn-related kinase 	258	1	0	0	1	1	1	0	0	1	mmu-let-7d-5p	0.0076	0.0536	0.3041	-0.17	-0.40	0.82	2005, '07, '09, '11
Zfp652	ENSMUST00000107717.2	zinc finger protein 652 	474	2	0	2	0	3	0	1	2	2	mmu-let-7a-5p	0.0362	0.2444	1.1913	-0.17	-0.36	> 0.99	NULL
Etnk1	ENSMUST00000032413.4	ethanolamine kinase 1 	4276	1	0	1	0	1	1	0	0	1	mmu-let-7d-5p	0.0291	0.1994	0.9698	-0.17	-0.17	0.50	2007, '11
Tspan5	ENSMUST00000029800.3	tetraspanin 5 	209	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0131	0.0868	0.3783	-0.17	-0.28	0.90	2009, '11
Gabbr2	ENSMUST00000107749.2	gamma-aminobutyric acid (GABA) B receptor, 2 	21	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0191	0.1313	0.6589	-0.17	-0.17	0.70	NULL
Prdm1	ENSMUST00000039174.5	PR domain containing 1, with ZNF domain 	54	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0334	0.2265	1.0587	-0.17	-0.30	0.87	2005, '07, '09, '11
Cux1	ENSMUST00000004097.10	cut-like homeobox 1 	195	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0421	0.2600	1.0312	-0.17	-0.22	0.57	NULL
Sdk1	ENSMUST00000085774.5	sidekick homolog 1 (chicken) 	30	1	0	1	0	0	0	0	0	1	mmu-let-7b-5p	0.0172	0.1144	0.5195	-0.17	-0.26	0.95	2009, '11
Slc22a23	ENSMUST00000040336.6	solute carrier family 22, member 23 	792	1	1	0	0	2	0	2	0	0	mmu-let-7f-5p	0.0308	0.2128	1.1035	-0.17	-0.33	0.95	2007, '09, '11
Dlgap1	ENSMUST00000133983.2	discs, large (Drosophila) homolog-associated protein 1 	8	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0129	0.0870	0.3910	-0.16	-0.20	0.83	2009, '11
Wapal	ENSMUST00000048263.8	wings apart-like homolog (Drosophila) 	4563	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0153	0.1079	0.5935	-0.16	-0.23	0.64	2007
Ercc4	ENSMUST00000023206.8	excision repair cross-complementing rodent repair deficiency, complementation group 4 	280	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0175	0.1073	0.3698	-0.16	-0.38	0.95	2011
Cnot2	ENSMUST00000168036.2	CCR4-NOT transcription complex, subunit 2 	3267	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0031	0.0221	0.1325	-0.16	-0.28	0.95	2007, '09, '11
Armc8	ENSMUST00000035043.6	armadillo repeat containing 8 	825	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0038	0.0283	0.2031	-0.16	-0.17	0.83	2007, '09, '11
Xkr7	ENSMUST00000037235.6	X Kell blood group precursor related family member 7 homolog 	13	1	1	0	0	0	0	0	0	1	mmu-let-7b-5p	0.0690	0.3281	0.8479	-0.16	-0.28	0.97	NULL
5031439G07Rik	ENSMUST00000047144.7	RIKEN cDNA 5031439G07 gene 	1398	1	1	0	0	1	0	0	1	1	mmu-let-7d-5p	0.0334	0.1950	0.6606	-0.16	-0.30	0.98	2009, '11
Pcyt1b	ENSMUST00000113933.3	phosphate cytidylyltransferase 1, choline, beta isoform 	45	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0259	0.1564	0.5147	-0.16	-0.25	0.89	2007, '09, '11
Taok1	ENSMUST00000017435.5	TAO kinase 1 	1659	1	0	1	0	1*	0	0	0	0	mmu-let-7g-5p	0.0319	0.2028	0.7724	-0.16	-0.16	0.38	2009, '11
Panx2	ENSMUST00000161372.1	pannexin 2 	16	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0110	0.0753	0.3629	-0.16	-0.24	0.84	2005, '07, '09, '11
Scn5a	ENSMUST00000065196.7	sodium channel, voltage-gated, type V, alpha 	75	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0307	0.2054	0.9655	-0.16	-0.17	0.84	2005, '07, '09, '11
Pdp2	ENSMUST00000059588.6	pyruvate dehyrogenase phosphatase catalytic subunit 2 	672	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0175	0.1101	0.4110	-0.16	-0.32	0.75	2005, '07, '09, '11
Nxt2	ENSMUST00000112916.3	nuclear transport factor 2-like export factor 2 	128	1	0	1	0	0	0	0	0	0	mmu-let-7i-5p	0.0040	0.0290	0.1810	-0.16	-0.16	0.57	2005, '07, '09, '11
Zbtb25	ENSMUST00000176102.2	zinc finger and BTB domain containing 25 	270	1	0	1	0	1	0	0	1	2	mmu-let-7b-5p	0.0263	0.1766	0.8203	-0.16	-0.27	0.94	NULL
Slc6a1	ENSMUST00000032454.5	solute carrier family 6 (neurotransmitter transporter, GABA), member 1 	7	1	1	0	0	1	0	1	0	0	mmu-let-7d-5p	0.0287	0.1907	0.8458	-0.16	-0.16	< 0.1	2005, '07, '09, '11
Purb	ENSMUST00000179343.2	purine rich element binding protein B 	1875	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0069	0.0493	0.3049	-0.16	-0.16	0.59	2007
Mdm4	ENSMUST00000188090.1	transformed mouse 3T3 cell double minute 4 	440	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0227	0.1416	0.5874	-0.16	-0.43	0.94	2005, '07
Mmp11	ENSMUST00000000924.7	matrix metallopeptidase 11 	64	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0093	0.0649	0.3521	-0.16	-0.17	< 0.1	2005, '07, '09, '11
Slc16a9	ENSMUST00000046807.6	solute carrier family 16 (monocarboxylic acid transporters), member 9 	250	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0043	0.0310	0.1894	-0.16	-0.25	0.91	2005, '07, '09, '11
Zpld1	ENSMUST00000143914.2	zona pellucida like domain containing 1 	9	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0112	0.0753	0.3442	-0.16	-0.51	0.94	2007
Pld5	ENSMUST00000065967.8	phospholipase D family, member 5 	82	1	0	1	0	0	0	0	0	1	mmu-miR-98-5p	0.0140	0.0910	0.3698	-0.16	-0.33	0.95	2009, '11
Ino80d	ENSMUST00000097718.3	INO80 complex subunit D 	52	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0111	0.0803	0.5128	-0.15	-0.15	0.72	2007, '09, '11
Dlgap4	ENSMUST00000000094.8	discs, large homolog-associated protein 4 (Drosophila) 	618	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0071	0.0488	0.2389	-0.15	-0.41	0.76	2005, '09, '11
Tmem167	ENSMUST00000161568.2	transmembrane protein 167 	3072	1	1	0	0	1	0	0	1	2	mmu-let-7d-5p	0.0139	0.0840	0.3140	-0.15	-0.72	0.86	2009, '11
Cacna1e	ENSMUST00000187541.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	8	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0127	0.0915	0.5866	-0.15	-0.15	0.82	2005, '07, '09, '11
Ncoa3	ENSMUST00000088095.5	nuclear receptor coactivator 3 	1832	1	0	1	0	1	0	1	0	1	mmu-let-7c-5p	0.0214	0.1426	0.6500	-0.15	-0.29	0.52	2005, '07, '09, '11
Igf1	ENSMUST00000105300.3	insulin-like growth factor 1 	5701	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0171	0.0997	0.2994	-0.15	-0.43	0.96	2009, '11
Zfp280b	ENSMUST00000061617.6	zinc finger protein 280B 	104	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0184	0.1264	0.6431	-0.15	-0.17	0.40	2009, '11
Rps6ka3	ENSMUST00000033671.7	ribosomal protein S6 kinase polypeptide 3 	1770	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0196	0.1297	0.5873	-0.15	-0.24	0.92	2005, '07
Ghr	ENSMUST00000069451.5	growth hormone receptor 	753	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0127	0.0850	0.3892	-0.15	-0.40	0.95	2005, '07, '09, '11
Tob2	ENSMUST00000050467.7	transducer of ERBB2, 2 	2279	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0100	0.0695	0.3660	-0.15	-0.15	0.92	2005, '07, '09, '11
Aen	ENSMUST00000107425.2	apoptosis enhancing nuclease 	91	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0123	0.0845	0.4156	-0.15	-0.15	< 0.1	2007, '09, '11
Slc38a9	ENSMUST00000052514.4	solute carrier family 38, member 9 	274	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0174	0.1105	0.4191	-0.15	-0.33	0.79	2007, '09, '11
Adamts20	ENSMUST00000035342.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20 	24	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0089	0.0605	0.2852	-0.15	-0.24	0.93	2011
Zfp462	ENSMUST00000098070.4	zinc finger protein 462 	1168	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0095	0.0692	0.4659	-0.15	-0.16	0.83	2009, '11
Dhx57	ENSMUST00000086555.4	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 	146	1	0	1	0	0	0	0	0	0	mmu-let-7i-5p	0.0180	0.1293	0.7913	-0.15	-0.15	0.55	2005, '07, '09, '11
Plekhh1	ENSMUST00000039928.5	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 	415	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0208	0.1452	0.7867	-0.15	-0.15	0.36	2005, '07, '11
Hnrnpa1	ENSMUST00000036004.10	heterogeneous nuclear ribonucleoprotein A1 	1956	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0070	0.0490	0.2651	-0.15	-0.17	0.52	NULL
Srgap1	ENSMUST00000020322.6	SLIT-ROBO Rho GTPase activating protein 1 	109	1	1	0	0	1	0	0	1	0	mmu-let-7d-5p	0.0142	0.1012	0.6084	-0.15	-0.20	0.66	2011
Actr2	ENSMUST00000000137.7	ARP2 actin-related protein 2 	489	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0074	0.0516	0.2648	-0.15	-0.27	0.85	2005, '07, '09, '11
Otof	ENSMUST00000074171.7	otoferlin 	10	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0133	0.0928	0.4894	-0.15	-0.15	< 0.1	NULL
Grin3a	ENSMUST00000093859.5	glutamate receptor ionotropic, NMDA3A 	10	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0084	0.0609	0.3858	-0.14	-0.14	0.81	2005, '07
Rgs9bp	ENSMUST00000069912.5	regulator of G-protein signalling 9 binding protein 	25	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0152	0.1085	0.6471	-0.14	-0.16	0.64	2009, '11
Nat8l	ENSMUST00000056355.8	N-acetyltransferase 8-like 	183	1	0	1	0	0	0	0	0	1	mmu-let-7f-5p	0.0199	0.1325	0.5979	-0.14	-0.33	0.95	2009, '11
BC030336	ENSMUST00000060175.6	cDNA sequence BC030336 	59	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0048	0.0339	0.1867	-0.14	-0.24	0.91	2011
Cbx5	ENSMUST00000118152.2	chromobox 5 	1766	2	1	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0247	0.1414	0.4252	-0.14	-0.69	> 0.99	2009, '11
Cmah	ENSMUST00000167746.2	cytidine monophospho-N-acetylneuraminic acid hydroxylase 	408	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0365	0.2221	0.7421	-0.14	-0.15	0.31	2009, '11
Prkab2	ENSMUST00000045743.7	protein kinase, AMP-activated, beta 2 non-catalytic subunit 	1595	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0226	0.1506	0.6800	-0.14	-0.15	0.47	2005, '07, '09, '11
Slc31a1	ENSMUST00000122092.1	solute carrier family 31, member 1 	2201	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0261	0.1405	0.3768	-0.14	-0.39	0.92	2007, '09, '11
Chst3	ENSMUST00000135158.3	carbohydrate (chondroitin 6/keratan) sulfotransferase 3 	10	1	0	0	1	0	0	0	0	0	mmu-let-7c-5p	0.0206	0.1405	0.6701	-0.14	-0.23	0.84	2005, '07, '09, '11
Srek1	ENSMUST00000074616.5	splicing regulatory glutamine/lysine-rich protein 1 	641	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0088	0.0628	0.3716	-0.14	-0.23	0.95	2007, '09, '11
Tmprss2	ENSMUST00000000395.6	transmembrane protease, serine 2 	106	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0196	0.1185	0.4015	-0.14	-0.42	0.54	2005, '07, '09, '11
Tnik	ENSMUST00000159236.3	TRAF2 and NCK interacting kinase 	209	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0349	0.1902	0.4981	-0.14	-0.24	0.96	2011
Rnf170	ENSMUST00000014022.9	ring finger protein 170 	12	1	1	0	0	0	0	0	0	0	mmu-let-7g-5p	0.0186	0.1141	0.4140	-0.14	-0.36	0.96	2009, '11
Egr3	ENSMUST00000035908.1	early growth response 3 	205	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0219	0.1449	0.6251	-0.14	-0.14	0.26	2005, '07
Prdm11	ENSMUST00000111274.2	PR domain containing 11 	40	1	0	0	1	2	0	2	0	2	mmu-let-7d-5p	0.0275	0.1952	1.1477	-0.14	-0.17	0.68	NULL
Dpysl3	ENSMUST00000121805.2	dihydropyrimidinase-like 3 	340	1	0	0	1	0	0	0	0	0	mmu-let-7a-5p	0.0279	0.1660	0.5202	-0.13	-0.20	0.62	2007
