Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Cyp2d10	ENSMUST00000072776.3	cytochrome P450, family 2, subfamily d, polypeptide 10 	934	2	0	2	0	0	mmu-miR-574-5p	0.0019	0.0130	0.0591	-0.01	-0.15	< 0.1
Proc	ENSMUST00000171765.1	protein C 	462	1	0	1	0	0	mmu-miR-574-5p	0.0013	0.0094	0.0575	-0.01	-0.14	< 0.1
Ankrd9	ENSMUST00000128353.2	ankyrin repeat domain 9 	1570	2*	0	0	1	0	mmu-miR-574-5p	0.0015	0.0106	0.0628	-0.01	-0.15	< 0.1
Smarca5	ENSMUST00000043359.8	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 	596	1	0	1	0	0	mmu-miR-574-5p	0.0009	0.0066	0.0354	-0.01	-0.10	< 0.1
Metap2	ENSMUST00000047910.9	methionine aminopeptidase 2 	2658	1	1	0	0	1	mmu-miR-574-5p	0.0038	0.0241	0.1060	-0.01	-0.15	< 0.1
Crlf2	ENSMUST00000044579.7	cytokine receptor-like factor 2 	46	1	1	0	0	0	mmu-miR-574-5p	0.0072	0.0471	0.1866	-0.01	-0.03	< 0.1
Nkx6-2	ENSMUST00000106095.2	NK6 homeobox 2 	10	1	0	0	1	0	mmu-miR-574-5p	0.0011	0.0079	0.0552	-0.01	-0.06	< 0.1
Hddc3	ENSMUST00000032747.5	HD domain containing 3 	110	1*	0	0	0	2	mmu-miR-574-5p	0.0055	0.0396	0.2553	-0.01	-0.07	< 0.1
Vmn1r44	ENSMUST00000089420.5	vomeronasal 1 receptor 44 	6	3*	0	0	0	1	mmu-miR-574-5p	0.0013	0.0098	0.0689	-0.01	-0.06	< 0.1
Tceb3	ENSMUST00000030427.5	transcription elongation factor B (SIII), polypeptide 3 	827	1	0	1	0	2	mmu-miR-574-5p	0.0010	0.0067	0.0332	-0.01	-0.19	< 0.1
Sepsecs	ENSMUST00000031069.7	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase 	704	2*	0	0	0	2	mmu-miR-574-5p	0.0048	0.0350	0.2279	-0.01	-0.01	< 0.1
Mrps26	ENSMUST00000145614.1	mitochondrial ribosomal protein S26 	474	1	1	0	0	0	mmu-miR-574-5p	0.0034	0.0232	0.1251	-0.01	-0.20	< 0.1
Txlnb	ENSMUST00000037964.6	taxilin beta 	3218	1*	0	0	0	2	mmu-miR-574-5p	0.0087	0.0617	0.3674	-0.01	-0.01	< 0.1
Ppme1	ENSMUST00000032963.8	protein phosphatase methylesterase 1 	66	1	0	0	1	0	mmu-miR-574-5p	0.0016	0.0118	0.0797	-0.01	-0.10	< 0.1
Lins	ENSMUST00000121777.3	lines homolog (Drosophila) 	71	1	0	0	1	0	mmu-miR-574-5p	0.0021	0.0143	0.0759	-0.01	-0.10	< 0.1
Fbxo8	ENSMUST00000040218.6	F-box protein 8 	1740	1	0	1	0	1	mmu-miR-574-5p	0.0011	0.0074	0.0329	-0.01	-0.28	< 0.1
Plscr4	ENSMUST00000034941.8	phospholipid scramblase 4 	434	1	1	0	0	0	mmu-miR-574-5p	0.0015	0.0090	0.0293	-0.01	-0.28	< 0.1
Preb	ENSMUST00000088063.2	prolactin regulatory element binding 	478	1	1	0	0	0	mmu-miR-574-5p	0.0032	0.0216	0.1047	-0.01	-0.10	< 0.1
Kcnq3	ENSMUST00000070256.7	potassium voltage-gated channel, subfamily Q, member 3 	10	7*	0	0	1	1	mmu-miR-574-5p	0.0094	0.0681	0.4469	-0.01	-0.01	< 0.1
Prokr1	ENSMUST00000050887.7	prokineticin receptor 1 	9	1	0	0	1	1	mmu-miR-574-5p	0.0024	0.0177	0.1258	-0.01	-0.01	< 0.1
Tstd2	ENSMUST00000107772.2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 	261	1	0	0	1	0	mmu-miR-574-5p	0.0038	0.0276	0.1889	-0.01	-0.01	< 0.1
Il22ra1	ENSMUST00000102546.3	interleukin 22 receptor, alpha 1 	7	5*	0	0	0	1	mmu-miR-574-5p	0.0098	0.0700	0.4147	-0.01	-0.04	< 0.1
Bicd2	ENSMUST00000048544.7	bicaudal D homolog 2 (Drosophila) 	340	1	0	0	1	0	mmu-miR-574-5p	0.0023	0.0166	0.1184	-0.01	-0.01	< 0.1
Fam208a	ENSMUST00000022450.4	family with sequence similarity 208, member A 	731	1	0	0	1	0	mmu-miR-574-5p	0.0042	0.0310	0.2135	-0.01	-0.01	< 0.1
Nanp	ENSMUST00000066640.4	N-acetylneuraminic acid phosphatase 	47	1	0	0	1	0	mmu-miR-574-5p	0.0108	0.0759	0.4138	-0.01	-0.17	< 0.1
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	3*	0	0	1	1	mmu-miR-574-5p	0.0158	0.1153	0.7793	-0.01	-0.01	< 0.1
Kcnq2	ENSMUST00000149964.3	potassium voltage-gated channel, subfamily Q, member 2 	5	1	0	0	1	1	mmu-miR-574-5p	0.0102	0.0722	0.4088	-0.01	-0.01	< 0.1
Csmd2	ENSMUST00000184063.1	CUB and Sushi multiple domains 2 	5	1	0	0	1	0	mmu-miR-574-5p	0.0110	0.0793	0.4991	-0.01	-0.01	< 0.1
Ern1	ENSMUST00000001059.3	endoplasmic reticulum (ER) to nucleus signalling 1 	832	1	0	0	1	0	mmu-miR-574-5p	0.0051	0.0369	0.2490	-0.01	-0.01	< 0.1
Zbtb40	ENSMUST00000049583.7	zinc finger and BTB domain containing 40 	110	1	0	0	1	0	mmu-miR-574-5p	0.0029	0.0214	0.1433	-0.01	-0.01	< 0.1
Rusc2	ENSMUST00000131668.2	RUN and SH3 domain containing 2 	508	1	0	0	1	0	mmu-miR-574-5p	0.0087	0.0626	0.3937	-0.01	-0.01	< 0.1
Unc80	ENSMUST00000061620.10	unc-80 homolog (C. elegans) 	5	1	0	0	1	0	mmu-miR-574-5p	0.0133	0.0969	0.6378	-0.01	-0.01	< 0.1
Fbxl18	ENSMUST00000110766.2	F-box and leucine-rich repeat protein 18 	693	1	0	0	1	0	mmu-miR-574-5p	0.0039	0.0287	0.1959	-0.01	-0.01	< 0.1
Cntnap5c	ENSMUST00000076038.5	contactin associated protein-like 5C 	0	4*	0	0	1	2	mmu-miR-574-5p	0.0103	0.0746	0.4873	-0.01	-0.01	< 0.1
Crb2	ENSMUST00000050372.7	crumbs homolog 2 (Drosophila) 	11	1	0	0	1	0	mmu-miR-574-5p	0.0045	0.0327	0.2225	-0.01	-0.01	< 0.1
Ppp1r12b	ENSMUST00000045665.7	protein phosphatase 1, regulatory (inhibitor) subunit 12B 	2779	1	0	0	1	0	mmu-miR-574-5p	0.0040	0.0294	0.2073	-0.01	-0.01	< 0.1
Kif13b	ENSMUST00000100473.4	kinesin family member 13B 	841	1	0	0	1	0	mmu-miR-574-5p	0.0052	0.0382	0.2551	-0.01	-0.01	< 0.1
Sike1	ENSMUST00000029447.6	suppressor of IKBKE 1 	631	4*	1	0	0	0	mmu-miR-574-5p	0.0058	0.0376	0.1865	-0.01	-0.28	< 0.1
Tmem173	ENSMUST00000115728.3	transmembrane protein 173 	165	10*	0	1	1	1	mmu-miR-574-5p	0.0099	0.0685	0.3573	-0.01	-0.27	< 0.1
Pnpla8	ENSMUST00000143771.1	patatin-like phospholipase domain containing 8 	2288	3	0	1	2	1	mmu-miR-574-5p	0.0017	0.0124	0.0727	-0.01	-0.54	< 0.1
Trim61	ENSMUST00000124790.2	tripartite motif-containing 61 	161	3	0	1	2	1	mmu-miR-574-5p	0.0006	0.0043	0.0250	-0.01	-0.29	< 0.1
Ccdc93	ENSMUST00000036025.10	coiled-coil domain containing 93 	497	1	0	0	1	0	mmu-miR-574-5p	0.0067	0.0485	0.3255	-0.01	-0.01	< 0.1
Gucy2g	ENSMUST00000069183.6	guanylate cyclase 2g 	15	5*	0	1	0	0	mmu-miR-574-5p	0.0021	0.0145	0.0812	-0.01	-0.09	< 0.1
Zfp746	ENSMUST00000073124.6	zinc finger protein 746 	116	1	0	0	1	0	mmu-miR-574-5p	0.0021	0.0150	0.1029	-0.01	-0.01	< 0.1
Uprt	ENSMUST00000087867.5	uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) 	58	5*	0	0	0	2	mmu-miR-574-5p	0.0050	0.0363	0.2281	-0.01	-0.02	< 0.1
A830010M20Rik	ENSMUST00000100951.3	RIKEN cDNA A830010M20 gene 	154	5*	1	0	0	2	mmu-miR-574-5p	0.0105	0.0734	0.4060	-0.01	-0.14	< 0.1
Cldn25	ENSMUST00000023426.6	claudin 25 	133	6*	0	0	2	0	mmu-miR-574-5p	0.0036	0.0259	0.1752	-0.01	-0.29	< 0.1
2010111I01Rik	ENSMUST00000091560.5	RIKEN cDNA 2010111I01 gene 	2679	1	0	0	1	0	mmu-miR-574-5p	0.0105	0.0763	0.5127	-0.01	-0.01	< 0.1
Nrg4	ENSMUST00000164721.2	neuregulin 4 	660	1	0	0	1	0	mmu-miR-574-5p	0.0017	0.0119	0.0749	-0.01	-0.25	< 0.1
Cpsf6	ENSMUST00000176686.2	cleavage and polyadenylation specific factor 6 	7925	1	0	0	1	1	mmu-miR-574-5p	0.0012	0.0089	0.0583	-0.01	-0.13	< 0.1
Rbck1	ENSMUST00000109847.3	RanBP-type and C3HC4-type zinc finger containing 1 	312	2	0	2	0	0	mmu-miR-574-5p	0.0017	0.0122	0.0749	-0.01	-0.28	< 0.1
Themis	ENSMUST00000056097.5	thymocyte selection associated 	35	2*	0	0	0	1	mmu-miR-574-5p	0.0048	0.0350	0.2297	-0.01	-0.01	< 0.1
Cys1	ENSMUST00000189849.1	cystin 1 	28	1	0	0	1	0	mmu-miR-574-5p	0.0007	0.0047	0.0306	-0.01	-0.08	< 0.1
Kctd5	ENSMUST00000017090.5	potassium channel tetramerisation domain containing 5 	3058	1	0	0	1	1	mmu-miR-574-5p	0.0021	0.0153	0.1088	-0.01	-0.01	< 0.1
Galnt16	ENSMUST00000021558.6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16 	110	9*	1	3	1	1	mmu-miR-574-5p	0.0075	0.0520	0.3120	-0.01	-0.48	< 0.1
Zfp13	ENSMUST00000115516.4	zinc finger protein 13 	46	1	0	1	0	0	mmu-miR-574-5p	0.0021	0.0153	0.1057	-0.01	-0.05	< 0.1
Cyp2d40	ENSMUST00000055721.4	cytochrome P450, family 2, subfamily d, polypeptide 40 	45	3	0	2	1	0	mmu-miR-574-5p	0.0014	0.0092	0.0392	-0.01	-0.46	< 0.1
Fam131b	ENSMUST00000031891.9	family with sequence similarity 131, member B 	207	1	0	1	0	0	mmu-miR-574-5p	0.0011	0.0072	0.0295	-0.01	-0.17	< 0.1
Prodh2	ENSMUST00000058280.7	proline dehydrogenase (oxidase) 2 	1184	1	0	1	0	0	mmu-miR-574-5p	0.0009	0.0066	0.0467	-0.01	-0.10	< 0.1
Kdm7a	ENSMUST00000002305.8	lysine (K)-specific demethylase 7A 	770	1	0	0	1	1	mmu-miR-574-5p	0.0067	0.0491	0.3335	-0.01	-0.01	< 0.1
C2cd4c	ENSMUST00000178228.1	C2 calcium-dependent domain containing 4C 	11	1	0	1	0	0	mmu-miR-574-5p	0.0068	0.0488	0.2898	-0.01	-0.02	< 0.1
Cdc14b	ENSMUST00000109770.1	CDC14 cell division cycle 14B 	89	1	0	0	1	0	mmu-miR-574-5p	0.0021	0.0153	0.0995	-0.01	-0.10	< 0.1
Fam58b	ENSMUST00000059468.5	family with sequence similarity 58, member B 	91	1	1	0	0	0	mmu-miR-574-5p	0.0011	0.0069	0.0273	-0.01	-0.20	< 0.1
Anks6	ENSMUST00000084616.2	ankyrin repeat and sterile alpha motif domain containing 6 	158	1	0	1	0	1	mmu-miR-574-5p	0.0060	0.0436	0.2802	-0.01	-0.16	< 0.1
Ddx19b	ENSMUST00000040241.9	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19b 	375	1	1	0	0	1	mmu-miR-574-5p	0.0073	0.0476	0.2054	-0.01	-0.04	< 0.1
Vav1	ENSMUST00000005889.10	vav 1 oncogene 	42	1	0	1	0	0	mmu-miR-574-5p	0.0042	0.0303	0.1972	-0.01	-0.06	< 0.1
Gm17349	ENSMUST00000163472.2	predicted gene, 17349 	31	1	0	0	1	0	mmu-miR-574-5p	0.0004	0.0032	0.0220	-0.01	-0.06	< 0.1
Thnsl1	ENSMUST00000054591.4	threonine synthase-like 1 (bacterial) 	271	5*	1	2	1	1	mmu-miR-574-5p	0.0062	0.0399	0.1691	-0.01	-0.11	< 0.1
Grk5	ENSMUST00000003313.8	G protein-coupled receptor kinase 5 	357	4*	0	0	1	2	mmu-miR-574-5p	0.0051	0.0374	0.2522	-0.01	-0.04	< 0.1
Pus1	ENSMUST00000112426.2	pseudouridine synthase 1 	538	1	0	1	0	1	mmu-miR-574-5p	0.0015	0.0109	0.0707	-0.01	-0.31	< 0.1
Flnb	ENSMUST00000052678.8	filamin, beta 	3257	4*	0	0	0	1	mmu-miR-574-5p	0.0032	0.0238	0.1647	-0.01	-0.01	< 0.1
Kif24	ENSMUST00000108055.3	kinesin family member 24 	81	1	0	0	1	0	mmu-miR-574-5p	0.0046	0.0339	0.2300	-0.01	-0.01	< 0.1
Ippk	ENSMUST00000021817.8	inositol 1,3,4,5,6-pentakisphosphate 2-kinase 	793	2	1	0	1	0	mmu-miR-574-5p	0.0013	0.0096	0.0623	-0.01	-0.51	< 0.1
Rnls	ENSMUST00000096114.6	renalase, FAD-dependent amine oxidase 	76	1	0	0	1	0	mmu-miR-574-5p	0.0006	0.0047	0.0313	-0.01	-0.07	< 0.1
Lrat	ENSMUST00000029632.6	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase) 	316	2*	0	0	0	1	mmu-miR-574-5p	0.0088	0.0635	0.4065	-0.01	-0.01	< 0.1
Uhrf1bp1	ENSMUST00000114849.1	UHRF1 (ICBP90) binding protein 1 	677	1	0	0	1	0	mmu-miR-574-5p	0.0028	0.0201	0.1333	-0.01	-0.01	< 0.1
Uhrf1bp1l	ENSMUST00000020112.5	UHRF1 (ICBP90) binding protein 1-like 	1527	2	0	1	1	0	mmu-miR-574-5p	0.0053	0.0382	0.2483	-0.01	-0.05	< 0.1
Pura	ENSMUST00000051301.3	purine rich element binding protein A 	652	3*	0	0	1	1	mmu-miR-574-5p	0.0075	0.0536	0.3304	-0.01	-0.02	< 0.1
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	5*	0	0	0	1	mmu-miR-574-5p	0.0038	0.0282	0.1980	-0.01	-0.01	< 0.1
Map3k19	ENSMUST00000187653.1	mitogen-activated protein kinase kinase kinase 19 	36	10*	1	0	1	0	mmu-miR-574-5p	0.0037	0.0238	0.1127	-0.01	-0.20	< 0.1
Tmem252	ENSMUST00000057243.4	transmembrane protein 252 	477	1	0	0	1	0	mmu-miR-574-5p	0.0003	0.0024	0.0160	-0.01	-0.08	< 0.1
Arl8b	ENSMUST00000032196.6	ADP-ribosylation factor-like 8B 	3787	1	0	1	0	0	mmu-miR-574-5p	0.0064	0.0461	0.2998	-0.01	-0.29	< 0.1
Olfml3	ENSMUST00000029440.8	olfactomedin-like 3 	538	1	1	0	0	1	mmu-miR-574-5p	0.0028	0.0172	0.0676	-0.01	-0.16	< 0.1
Mcf2l	ENSMUST00000173099.2	mcf.2 transforming sequence-like 	30	1	0	0	1	0	mmu-miR-574-5p	0.0012	0.0088	0.0485	-0.01	-0.05	< 0.1
Sgk2	ENSMUST00000018012.8	serum/glucocorticoid regulated kinase 2 	1232	3	0	3	0	0	mmu-miR-574-5p	0.0008	0.0053	0.0234	-0.01	-0.64	< 0.1
U2surp	ENSMUST00000079659.6	U2 snRNP-associated SURP domain containing 	2101	3	0	0	3	0	mmu-miR-574-5p	0.0018	0.0128	0.0869	-0.01	-0.19	< 0.1
Peli2	ENSMUST00000073150.4	pellino 2 	489	2*	0	0	1	1	mmu-miR-574-5p	0.0024	0.0170	0.1085	-0.01	-0.04	< 0.1
Gch1	ENSMUST00000089959.6	GTP cyclohydrolase 1 	1122	1	0	0	1	0	mmu-miR-574-5p	0.0006	0.0042	0.0273	-0.01	-0.15	< 0.1
Dennd6b	ENSMUST00000078953.7	DENN/MADD domain containing 6B 	86	1	0	1	0	0	mmu-miR-574-5p	0.0029	0.0213	0.1389	-0.01	-0.08	< 0.1
Uxs1	ENSMUST00000126008.2	UDP-glucuronate decarboxylase 1 	619	1	0	1	0	0	mmu-miR-574-5p	0.0013	0.0091	0.0525	-0.01	-0.09	< 0.1
Zfp282	ENSMUST00000061890.7	zinc finger protein 282 	425	1	0	1	0	1	mmu-miR-574-5p	0.0030	0.0213	0.1377	-0.01	-0.18	< 0.1
Smc3	ENSMUST00000025930.9	structural maintenance of chromosomes 3 	280	1	0	0	1	0	mmu-miR-574-5p	0.0035	0.0253	0.1743	-0.01	-0.07	< 0.1
2210016F16Rik	ENSMUST00000022032.5	RIKEN cDNA 2210016F16 gene 	947	2	0	2	0	1	mmu-miR-574-5p	0.0004	0.0030	0.0193	-0.01	-0.11	< 0.1
Phlpp2	ENSMUST00000034175.4	PH domain and leucine rich repeat protein phosphatase 2 	37	1	0	0	1	0	mmu-miR-574-5p	0.0074	0.0542	0.3632	-0.01	-0.01	< 0.1
Ndufaf4	ENSMUST00000029925.4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 4 	688	2	0	0	2	0	mmu-miR-574-5p	0.0008	0.0052	0.0224	-0.01	-0.34	< 0.1
Zbtb8os	ENSMUST00000119480.1	zinc finger and BTB domain containing 8 opposite strand 	1368	1	0	0	1	0	mmu-miR-574-5p	0.0008	0.0062	0.0404	-0.01	-0.09	< 0.1
Actr8	ENSMUST00000016115.4	ARP8 actin-related protein 8 	707	2*	0	0	1	0	mmu-miR-574-5p	0.0007	0.0048	0.0304	-0.01	-0.12	< 0.1
Fap	ENSMUST00000102732.4	fibroblast activation protein 	28	1	0	0	1	0	mmu-miR-574-5p	0.0012	0.0083	0.0454	-0.01	-0.12	< 0.1
Cacna1d	ENSMUST00000112249.2	calcium channel, voltage-dependent, L type, alpha 1D subunit 	66	1	1	0	0	0	mmu-miR-574-5p	0.0058	0.0414	0.2560	-0.01	-0.03	< 0.1
Adam12	ENSMUST00000067680.5	a disintegrin and metallopeptidase domain 12 (meltrin alpha) 	17	3*	0	0	1	1	mmu-miR-574-5p	0.0077	0.0558	0.3584	-0.01	-0.01	< 0.1
Gprasp2	ENSMUST00000173804.2	G protein-coupled receptor associated sorting protein 2 	97	1	0	0	1	0	mmu-miR-574-5p	0.0043	0.0308	0.1980	-0.01	-0.14	< 0.1
Erc1	ENSMUST00000183703.2	ELKS/RAB6-interacting/CAST family member 1 	121	1	0	1	0	1	mmu-miR-574-5p	0.0094	0.0681	0.4440	-0.01	-0.02	< 0.1
Gm608	ENSMUST00000119746.2	predicted gene 608 	951	1	0	0	1	3	mmu-miR-574-5p	0.0168	0.1205	0.7493	-0.01	-0.01	< 0.1
Cyp7b1	ENSMUST00000035625.6	cytochrome P450, family 7, subfamily b, polypeptide 1 	3994	11*	1	0	0	0	mmu-miR-574-5p	0.0038	0.0221	0.0766	-0.01	-0.15	< 0.1
Mrpl1	ENSMUST00000117766.2	mitochondrial ribosomal protein L1 	3013	1	0	1	0	0	mmu-miR-574-5p	0.0010	0.0063	0.0244	-0.01	-0.24	< 0.1
Slc16a2	ENSMUST00000042664.6	solute carrier family 16 (monocarboxylic acid transporters), member 2 	98	1	0	1	0	0	mmu-miR-574-5p	0.0026	0.0189	0.1279	-0.01	-0.20	< 0.1
Rad50	ENSMUST00000020649.8	RAD50 homolog (S. cerevisiae) 	173	2*	0	0	1	0	mmu-miR-574-5p	0.0051	0.0368	0.2423	-0.01	-0.10	< 0.1
Mapre2	ENSMUST00000170802.2	microtubule-associated protein, RP/EB family, member 2 	366	1	0	1	0	0	mmu-miR-574-5p	0.0010	0.0075	0.0435	-0.01	-0.08	< 0.1
Zbtb1	ENSMUST00000042779.3	zinc finger and BTB domain containing 1 	247	2*	0	0	0	4	mmu-miR-574-5p	0.0049	0.0358	0.2395	-0.01	-0.08	< 0.1
Spata18	ENSMUST00000071077.8	spermatogenesis associated 18 	42	4*	0	0	0	1	mmu-miR-574-5p	0.0042	0.0306	0.1985	-0.01	-0.01	< 0.1
Atf2	ENSMUST00000112010.3	activating transcription factor 2 	919	1	0	1	0	1	mmu-miR-574-5p	0.0024	0.0153	0.0716	-0.01	-0.22	< 0.1
Marveld3	ENSMUST00000001722.8	MARVEL (membrane-associating) domain containing 3 	131	5*	0	0	1	0	mmu-miR-574-5p	0.0007	0.0052	0.0333	-0.01	-0.11	< 0.1
Sfn	ENSMUST00000057311.3	stratifin 	33	1*	0	0	0	1	mmu-miR-574-5p	0.0037	0.0267	0.1837	-0.01	-0.01	< 0.1
Fcamr	ENSMUST00000027670.3	Fc receptor, IgA, IgM, high affinity 	120	3*	0	0	0	1	mmu-miR-574-5p	0.0139	0.1010	0.6562	-0.01	-0.01	< 0.1
Irf5	ENSMUST00000004392.6	interferon regulatory factor 5 	201	2	1	1	0	0	mmu-miR-574-5p	0.0009	0.0060	0.0327	-0.01	-0.20	< 0.1
Ints7	ENSMUST00000045450.5	integrator complex subunit 7 	640	1	0	0	1	0	mmu-miR-574-5p	0.0051	0.0375	0.2598	-0.01	-0.14	< 0.1
A430033K04Rik	ENSMUST00000069862.8	RIKEN cDNA A430033K04 gene 	82	4*	0	0	0	2	mmu-miR-574-5p	0.0073	0.0531	0.3510	-0.01	-0.02	< 0.1
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	1	0	0	1	2	mmu-miR-574-5p	0.0021	0.0155	0.1001	-0.01	-0.04	< 0.1
Pld6	ENSMUST00000125307.1	phospholipase D family, member 6 	31	1	0	0	1	0	mmu-miR-574-5p	0.0014	0.0104	0.0657	-0.01	-0.17	< 0.1
Me2	ENSMUST00000025439.3	malic enzyme 2, NAD(+)-dependent, mitochondrial 	823	3*	1	0	0	0	mmu-miR-574-5p	0.0140	0.0946	0.4407	-0.01	-0.29	< 0.1
Mau2	ENSMUST00000050561.7	MAU2 chromatid cohesion factor homolog (C. elegans) 	1197	2	1	0	1	2	mmu-miR-574-5p	0.0097	0.0678	0.3890	-0.01	-0.05	< 0.1
Zfyve9	ENSMUST00000106657.2	zinc finger, FYVE domain containing 9 	705	2*	0	0	1	1	mmu-miR-574-5p	0.0022	0.0161	0.1017	-0.01	-0.16	< 0.1
Cda	ENSMUST00000030535.3	cytidine deaminase 	914	1	1	0	0	0	mmu-miR-574-5p	0.0009	0.0065	0.0329	-0.01	-0.23	< 0.1
Ndc1	ENSMUST00000139560.2	NDC1 transmembrane nucleoporin 	1548	1	0	0	1	0	mmu-miR-574-5p	0.0024	0.0173	0.1197	-0.01	-0.01	< 0.1
Snapc1	ENSMUST00000021532.4	small nuclear RNA activating complex, polypeptide 1 	387	1	0	1	0	0	mmu-miR-574-5p	0.0030	0.0209	0.1099	-0.01	-0.03	< 0.1
Commd1	ENSMUST00000159081.2	COMM domain containing 1 	189	1	0	1	0	0	mmu-miR-574-5p	0.0015	0.0112	0.0752	-0.01	-0.19	< 0.1
Mkln1	ENSMUST00000026699.9	muskelin 1, intracellular mediator containing kelch motifs 	1470	2	1	0	1	1	mmu-miR-574-5p	0.0104	0.0662	0.2885	-0.01	-0.04	< 0.1
Calb1	ENSMUST00000029876.1	calbindin 1 	3120	2*	1	0	0	0	mmu-miR-574-5p	0.0023	0.0154	0.0856	-0.01	-0.41	< 0.1
Mms19	ENSMUST00000171561.2	MMS19 (MET18 S. cerevisiae) 	1197	1	1	0	0	0	mmu-miR-574-5p	0.0012	0.0090	0.0598	-0.01	-0.13	< 0.1
Fzd3	ENSMUST00000131309.1	frizzled homolog 3 (Drosophila) 	174	2*	0	0	1	0	mmu-miR-574-5p	0.0082	0.0598	0.3937	-0.01	-0.01	< 0.1
Arcn1	ENSMUST00000034607.9	archain 1 	164	1	1	0	0	0	mmu-miR-574-5p	0.0031	0.0214	0.1245	-0.01	-0.27	< 0.1
POU2F1	ENSMUST00000111427.3	POU domain, class 2, transcription factor 1 isoform B  	18	1	0	0	1	1	mmu-miR-574-5p	0.0074	0.0538	0.3483	-0.01	-0.01	< 0.1
Klrb1b	ENSMUST00000172887.2	killer cell lectin-like receptor subfamily B member 1B 	16	1	0	0	1	0	mmu-miR-574-5p	0.0016	0.0119	0.0798	-0.01	-0.23	< 0.1
Scn3a	ENSMUST00000066432.6	sodium channel, voltage-gated, type III, alpha 	149	2	0	1	1	0	mmu-miR-574-5p	0.0052	0.0375	0.2451	-0.01	-0.15	< 0.1
Tspan11	ENSMUST00000032501.4	tetraspanin 11 	2495	2	0	1	1	0	mmu-miR-574-5p	0.0006	0.0046	0.0295	-0.01	-0.15	< 0.1
Kbtbd2	ENSMUST00000114323.2	kelch repeat and BTB (POZ) domain containing 2 	134	4*	0	0	2	1	mmu-miR-574-5p	0.0063	0.0450	0.2683	-0.01	-0.16	< 0.1
Gas2l2	ENSMUST00000052521.3	growth arrest-specific 2 like 2 	24	3*	0	1	0	1	mmu-miR-574-5p	0.0039	0.0274	0.1743	-0.01	-0.34	< 0.1
Mtrf1	ENSMUST00000022600.2	mitochondrial translational release factor 1 	54	1	0	1	0	0	mmu-miR-574-5p	0.0007	0.0047	0.0255	-0.01	-0.13	< 0.1
D430019H16Rik	ENSMUST00000178224.1	RIKEN cDNA D430019H16 gene 	154	4*	0	0	1	0	mmu-miR-574-5p	0.0017	0.0125	0.0879	-0.01	-0.01	< 0.1
Btrc	ENSMUST00000065601.6	beta-transducin repeat containing protein 	276	2	0	0	2	1	mmu-miR-574-5p	0.0019	0.0135	0.0903	-0.01	-0.14	< 0.1
Serpina9	ENSMUST00000058464.4	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9 	69	1	0	0	1	1	mmu-miR-574-5p	0.0035	0.0254	0.1779	-0.01	-0.05	< 0.1
Drg1	ENSMUST00000020741.6	developmentally regulated GTP binding protein 1 	973	1	0	0	1	1	mmu-miR-574-5p	0.0015	0.0112	0.0750	-0.01	-0.09	< 0.1
Tmc3	ENSMUST00000039317.8	transmembrane channel-like gene family 3 	25	4*	0	2	0	0	mmu-miR-574-5p	0.0037	0.0259	0.1584	-0.01	-0.36	< 0.1
Zbtb9	ENSMUST00000120016.1	zinc finger and BTB domain containing 9 	573	1	0	0	1	1	mmu-miR-574-5p	0.0024	0.0172	0.1170	-0.01	-0.14	< 0.1
Prr15	ENSMUST00000059138.4	proline rich 15 	23	1	1	0	0	0	mmu-miR-574-5p	0.0020	0.0139	0.0881	-0.01	-0.33	< 0.1
Prrc2b	ENSMUST00000036691.8	proline-rich coiled-coil 2B 	292	7*	0	0	1	0	mmu-miR-574-5p	0.0086	0.0625	0.4098	-0.01	-0.01	< 0.1
Alad	ENSMUST00000107444.2	aminolevulinate, delta-, dehydratase 	2652	2*	0	1	0	0	mmu-miR-574-5p	0.0014	0.0101	0.0613	-0.01	-0.06	< 0.1
Vrk2	ENSMUST00000109504.2	vaccinia related kinase 2 	53	1	0	1	0	0	mmu-miR-574-5p	0.0003	0.0023	0.0100	-0.01	-0.38	< 0.1
Rbm4	ENSMUST00000178615.2	RNA binding motif protein 4 	1196	1	0	0	1	2	mmu-miR-574-5p	0.0005	0.0035	0.0223	-0.01	-0.17	< 0.1
