GeneSymbol_Plus	GENEID_Plus	Biotype_Plus	Location_Plus	Strand_Plus	GeneSymbol_Minus	GENEID_Minus	Biotype_Minus	Location_Minus	Strand_Minus
Rbbp8	ENSMUSG00000041238.17	protein_coding	chr18:11790465-11829151	+	Gm50069	ENSMUSG00000117634.2	lncRNA	chr18:11788477-11790841	-
Rbbp8	ENSMUSG00000041238.17	protein_coding	chr18:11790466-11806770	+	Gm50069	ENSMUSG00000117634.2	lncRNA	chr18:11788477-11790841	-
Rbbp8	ENSMUSG00000041238.17	protein_coding	chr18:11790486-11875935	+	Gm50069	ENSMUSG00000117634.2	lncRNA	chr18:11788477-11790841	-
Rbbp8	ENSMUSG00000041238.17	protein_coding	chr18:11790652-11811160	+	Gm50069	ENSMUSG00000117634.2	lncRNA	chr18:11788477-11790841	-
Cables1	ENSMUSG00000040957.16	protein_coding	chr18:11972277-12078683	+	Gm6277	ENSMUSG00000097440.3	lncRNA	chr18:11971148-11973926	-
Cables1	ENSMUSG00000040957.16	protein_coding	chr18:11972331-12078621	+	Gm6277	ENSMUSG00000097440.3	lncRNA	chr18:11971148-11973926	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12301774-12323054	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12301809-12323031	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12318488-12323031	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12318712-12322988	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12321909-12323024	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12322049-12323031	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Rmc1	ENSMUSG00000024410.16	protein_coding	chr18:12322228-12323715	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Gm15956	ENSMUSG00000086935.2	lncRNA	chr18:12326825-12331732	+	Npc1	ENSMUSG00000024413.15	protein_coding	chr18:12322749-12328464	-
Gm16072	ENSMUSG00000082051.2	processed_pseudogene	chr18:12420461-12422837	+	Ankrd29	ENSMUSG00000057766.15	protein_coding	chr18:12385419-12438854	-
Lama3	ENSMUSG00000024421.17	protein_coding	chr18:12466876-12716070	+	Gm29200	ENSMUSG00000101406.2	lncRNA	chr18:12634247-12637483	-
Lama3	ENSMUSG00000024421.17	protein_coding	chr18:12637256-12716070	+	Gm29200	ENSMUSG00000101406.2	lncRNA	chr18:12634247-12637483	-
Ttc39c	ENSMUSG00000024424.16	protein_coding	chr18:12732953-12858074	+	Gm50063	ENSMUSG00000117418.2	lncRNA	chr18:12775349-12777421	-
Ttc39c	ENSMUSG00000024424.16	protein_coding	chr18:12732953-12870015	+	Gm50063	ENSMUSG00000117418.2	lncRNA	chr18:12775349-12777421	-
Ttc39c	ENSMUSG00000024424.16	protein_coding	chr18:12732983-12870107	+	Gm50063	ENSMUSG00000117418.2	lncRNA	chr18:12775349-12777421	-
Ttc39c	ENSMUSG00000024424.16	protein_coding	chr18:12776401-12822502	+	Gm50063	ENSMUSG00000117418.2	lncRNA	chr18:12775349-12777421	-
Ttc39c	ENSMUSG00000024424.16	protein_coding	chr18:12776401-12871920	+	Gm50063	ENSMUSG00000117418.2	lncRNA	chr18:12775349-12777421	-
Ttc39c	ENSMUSG00000024424.16	protein_coding	chr18:12776419-12870113	+	Gm50063	ENSMUSG00000117418.2	lncRNA	chr18:12775349-12777421	-
Cabyr	ENSMUSG00000024430.15	protein_coding	chr18:12873379-12888317	+	Gm7599	ENSMUSG00000083332.2	processed_pseudogene	chr18:12875521-12876316	-
Cabyr	ENSMUSG00000024430.15	protein_coding	chr18:12874368-12888203	+	Gm7599	ENSMUSG00000083332.2	processed_pseudogene	chr18:12875521-12876316	-
Cabyr	ENSMUSG00000024430.15	protein_coding	chr18:12874381-12888203	+	Gm7599	ENSMUSG00000083332.2	processed_pseudogene	chr18:12875521-12876316	-
Cabyr	ENSMUSG00000024430.15	protein_coding	chr18:12874404-12888197	+	Gm7599	ENSMUSG00000083332.2	processed_pseudogene	chr18:12875521-12876316	-
Cabyr	ENSMUSG00000024430.15	protein_coding	chr18:12874406-12888197	+	Gm7599	ENSMUSG00000083332.2	processed_pseudogene	chr18:12875521-12876316	-
Cabyr	ENSMUSG00000024430.15	protein_coding	chr18:12874412-12888199	+	Gm7599	ENSMUSG00000083332.2	processed_pseudogene	chr18:12875521-12876316	-
Gm49970	ENSMUSG00000117494.2	lncRNA	chr18:12995486-12998343	+	Osbpl1a	ENSMUSG00000044252.19	protein_coding	chr18:12888371-12995730	-
Gm5687	ENSMUSG00000080866.2	processed_pseudogene	chr18:13031484-13032123	+	Osbpl1a	ENSMUSG00000044252.19	protein_coding	chr18:13003275-13074898	-
4933424G05Rik	ENSMUSG00000117450.2	lncRNA	chr18:15122052-15181044	+	Kctd1	ENSMUSG00000036225.16	protein_coding	chr18:15102457-15196675	-
Mrpl27-ps	ENSMUSG00000071867.6	processed_pseudogene	chr18:15144303-15144749	+	Kctd1	ENSMUSG00000036225.16	protein_coding	chr18:15102457-15196675	-
Gm2629	ENSMUSG00000117613.2	lncRNA	chr18:15327839-15347753	+	Gm50035	ENSMUSG00000117404.2	lncRNA	chr18:15334169-15340848	-
Gm50048	ENSMUSG00000117541.2	lncRNA	chr18:15536144-15563847	+	Aqp4	ENSMUSG00000024411.12	protein_coding	chr18:15522553-15536815	-
Gm15485	ENSMUSG00000085575.2	lncRNA	chr18:16861790-16862735	+	Cdh2	ENSMUSG00000024304.15	protein_coding	chr18:16721934-16942303	-
1700001G01Rik	ENSMUSG00000087170.8	lncRNA	chr18:17152108-17270616	+	7SK	ENSMUSG00002076623.1	misc_RNA	chr18:17259628-17259859	-
1700001G01Rik	ENSMUSG00000087170.8	lncRNA	chr18:17168565-17270616	+	7SK	ENSMUSG00002076623.1	misc_RNA	chr18:17259628-17259859	-
1700001G01Rik	ENSMUSG00000087170.8	lncRNA	chr18:17258844-17270571	+	7SK	ENSMUSG00002076623.1	misc_RNA	chr18:17259628-17259859	-
Dsg2	ENSMUSG00000044393.16	protein_coding	chr18:20691131-20737578	+	Gm16090	ENSMUSG00000085595.2	lncRNA	chr18:20731021-20798317	-
Mep1b	ENSMUSG00000024313.9	protein_coding	chr18:21194980-21217242	+	Gm6378	ENSMUSG00000062962.6	processed_pseudogene	chr18:21209725-21210166	-
Mep1b	ENSMUSG00000024313.9	protein_coding	chr18:21205401-21219279	+	Gm6378	ENSMUSG00000062962.6	processed_pseudogene	chr18:21209725-21210166	-
Mep1b	ENSMUSG00000024313.9	protein_coding	chr18:21205401-21233256	+	Gm6378	ENSMUSG00000062962.6	processed_pseudogene	chr18:21209725-21210166	-
ENSMUSG00000117357	ENSMUSG00000117357.2	transcribed_processed_pseudogene	chr18:21450862-21451297	+	Gm50049	ENSMUSG00000117632.2	lncRNA	chr18:21437771-21451203	-
ENSMUSG00000117357	ENSMUSG00000117357.2	transcribed_processed_pseudogene	chr18:21451184-21462032	+	Gm50049	ENSMUSG00000117632.2	lncRNA	chr18:21437771-21451203	-
4930426D05Rik	ENSMUSG00000043168.13	lncRNA	chr18:21784505-21788205	+	Klhl14	ENSMUSG00000042514.12	protein_coding	chr18:21683434-21785425	-
4930426D05Rik	ENSMUSG00000043168.13	lncRNA	chr18:21784622-21788198	+	Klhl14	ENSMUSG00000042514.12	protein_coding	chr18:21683434-21785425	-
4930426D05Rik	ENSMUSG00000043168.13	lncRNA	chr18:21785617-21788214	+	Klhl14	ENSMUSG00000042514.12	protein_coding	chr18:21683436-21787775	-
4930426D05Rik	ENSMUSG00000043168.13	lncRNA	chr18:21785620-21789162	+	Klhl14	ENSMUSG00000042514.12	protein_coding	chr18:21683436-21787775	-
Gm9747	ENSMUSG00000022591.6	protein_coding	chr1:82210833-82213654	+	Irs1	ENSMUSG00000055980.3	protein_coding	chr1:82210822-82269137	-
Rhbdd1	ENSMUSG00000026142.16	protein_coding	chr1:82294173-82423087	+	ENSMUSG00002075724	ENSMUSG00002075724.1	miRNA	chr1:82374418-82374538	-
Rhbdd1	ENSMUSG00000026142.16	protein_coding	chr1:82316770-82423087	+	ENSMUSG00002075724	ENSMUSG00002075724.1	miRNA	chr1:82374418-82374538	-
Dtna	ENSMUSG00000024302.17	protein_coding	chr18:23548499-23792772	+	Gm47898	ENSMUSG00000114088.2	lncRNA	chr18:23778383-23784894	-
Dtna	ENSMUSG00000024302.17	protein_coding	chr18:23548547-23792763	+	Gm47898	ENSMUSG00000114088.2	lncRNA	chr18:23778383-23784894	-
Dtna	ENSMUSG00000024302.17	protein_coding	chr18:23784625-23792443	+	Gm47898	ENSMUSG00000114088.2	lncRNA	chr18:23778383-23784894	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23885390-24026918	+	Mir6360	ENSMUSG00000098607.3	miRNA	chr18:23907921-23908046	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23885396-24016753	+	Mir6360	ENSMUSG00000098607.3	miRNA	chr18:23907921-23908046	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23885450-23993694	+	Mir6360	ENSMUSG00000098607.3	miRNA	chr18:23907921-23908046	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23886782-24025421	+	Mir6360	ENSMUSG00000098607.3	miRNA	chr18:23907921-23908046	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23886805-23931054	+	Mir6360	ENSMUSG00000098607.3	miRNA	chr18:23907921-23908046	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23937041-24026914	+	Gm23207	ENSMUSG00000089290.3	snRNA	chr18:23950327-23950428	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23937077-23966850	+	Gm23207	ENSMUSG00000089290.3	snRNA	chr18:23950327-23950428	-
Mapre2	ENSMUSG00000024277.15	protein_coding	chr18:23937160-24023988	+	Gm23207	ENSMUSG00000089290.3	snRNA	chr18:23950327-23950428	-
Elp2	ENSMUSG00000024271.9	protein_coding	chr18:24735923-24745582	+	Slc39a6	ENSMUSG00000024270.12	protein_coding	chr18:24734542-24736350	-
Mocos	ENSMUSG00000039616.11	protein_coding	chr18:24786748-24834632	+	5S_rRNA	ENSMUSG00002076538.1	rRNA	chr18:24819225-24819339	-
Mocos	ENSMUSG00000039616.11	protein_coding	chr18:24786935-24822965	+	5S_rRNA	ENSMUSG00002076538.1	rRNA	chr18:24819225-24819339	-
Fhod3	ENSMUSG00000034295.11	protein_coding	chr18:24841680-24904593	+	Gm9955	ENSMUSG00000054745.2	protein_coding	chr18:24842097-24842405	-
Fhod3	ENSMUSG00000034295.11	protein_coding	chr18:24842502-25266558	+	Tpgs2	ENSMUSG00000024269.12	protein_coding	chr18:25260280-25301751	-
Fhod3	ENSMUSG00000034295.11	protein_coding	chr18:25257418-25263751	+	Tpgs2	ENSMUSG00000024269.12	protein_coding	chr18:25260280-25301751	-
AW554918	ENSMUSG00000033632.17	protein_coding	chr18:25302056-25596782	+	Tpgs2	ENSMUSG00000024269.12	protein_coding	chr18:25269094-25302064	-
Col4a3	ENSMUSG00000079465.9	protein_coding	chr1:82564697-82699780	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Gm3227	ENSMUSG00000114306.2	lncRNA	chr18:25730547-25736890	+	7SK	ENSMUSG00002074964.1	misc_RNA	chr18:25731202-25731511	-
0710001A04Rik	ENSMUSG00000114511.2	lncRNA	chr18:25846827-25852204	+	Celf4	ENSMUSG00000024268.17	protein_coding	chr18:25610689-25887040	-
Col4a3	ENSMUSG00000079465.9	protein_coding	chr1:82693025-82696605	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82669649-82702838	-
Col4a3	ENSMUSG00000079465.9	protein_coding	chr1:82693025-82696703	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82669649-82702838	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702611-82730111	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702639-82713228	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702640-82730108	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702646-82730111	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702655-82714449	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702661-82730071	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
Mff	ENSMUSG00000026150.15	protein_coding	chr1:82702669-82730115	+	C430014B12Rik	ENSMUSG00000097564.3	lncRNA	chr1:82697632-82702890	-
4930527G23Rik	ENSMUSG00000117554.2	lncRNA	chr18:29575253-29599160	+	4930578E11Rik	ENSMUSG00000117618.2	lncRNA	chr18:29529769-29629469	-
Gm7539	ENSMUSG00000100432.2	processed_pseudogene	chr1:82993114-82993743	+	Slc19a3	ENSMUSG00000038496.17	protein_coding	chr1:82990245-82997953	-
Gm26658	ENSMUSG00000096934.2	lncRNA	chr18:31573371-31582152	+	Syt4	ENSMUSG00000024261.7	protein_coding	chr18:31570861-31580459	-
B930094E09Rik	ENSMUSG00000092124.2	protein_coding	chr18:31742565-31743804	+	Slc25a46	ENSMUSG00000024259.10	protein_coding	chr18:31689164-31742964	-
Ammecr1l	ENSMUSG00000041915.10	protein_coding	chr18:31892933-31915796	+	Gm26533	ENSMUSG00000097748.2	lncRNA	chr18:31914279-31922098	-
Ammecr1l	ENSMUSG00000041915.10	protein_coding	chr18:31894129-31915795	+	Gm26533	ENSMUSG00000097748.2	lncRNA	chr18:31914279-31922098	-
Ammecr1l	ENSMUSG00000041915.10	protein_coding	chr18:31894857-31915796	+	Gm26533	ENSMUSG00000097748.2	lncRNA	chr18:31914279-31922098	-
Wdr33	ENSMUSG00000024400.17	protein_coding	chr18:31937143-31961905	+	Gm6665	ENSMUSG00000091561.4	processed_pseudogene	chr18:31952915-31953572	-
Wdr33	ENSMUSG00000024400.17	protein_coding	chr18:31937143-31974695	+	Gm6665	ENSMUSG00000091561.4	processed_pseudogene	chr18:31952915-31953572	-
Wdr33	ENSMUSG00000024400.17	protein_coding	chr18:31937146-31974994	+	Gm6665	ENSMUSG00000091561.4	processed_pseudogene	chr18:31952915-31953572	-
Wdr33	ENSMUSG00000024400.17	protein_coding	chr18:31937151-32040450	+	Gm6665	ENSMUSG00000091561.4	processed_pseudogene	chr18:31952915-31953572	-
Wdr33	ENSMUSG00000024400.17	protein_coding	chr18:31937229-31968475	+	Gm6665	ENSMUSG00000091561.4	processed_pseudogene	chr18:31952915-31953572	-
Lims2	ENSMUSG00000024395.10	protein_coding	chr18:32055343-32087638	+	Gpr17	ENSMUSG00000052229.6	protein_coding	chr18:32076050-32082689	-
Lims2	ENSMUSG00000024395.10	protein_coding	chr18:32055362-32088422	+	Gpr17	ENSMUSG00000052229.6	protein_coding	chr18:32076050-32082689	-
Lims2	ENSMUSG00000024395.10	protein_coding	chr18:32064378-32091672	+	Gpr17	ENSMUSG00000052229.6	protein_coding	chr18:32076050-32082689	-
Lims2	ENSMUSG00000024395.10	protein_coding	chr18:32064399-32087637	+	Gpr17	ENSMUSG00000052229.6	protein_coding	chr18:32076050-32082689	-
Lims2	ENSMUSG00000024395.10	protein_coding	chr18:32068567-32087532	+	Gpr17	ENSMUSG00000052229.6	protein_coding	chr18:32076050-32082689	-
Lims2	ENSMUSG00000024395.10	protein_coding	chr18:32072471-32087603	+	Gpr17	ENSMUSG00000052229.6	protein_coding	chr18:32076050-32082689	-
Gm16344	ENSMUSG00000084824.2	lncRNA	chr18:32154793-32159663	+	Myo7b	ENSMUSG00000024388.12	protein_coding	chr18:32092287-32170014	-
Gm16345	ENSMUSG00000085300.2	processed_pseudogene	chr18:32164142-32164299	+	Myo7b	ENSMUSG00000024388.12	protein_coding	chr18:32092287-32170014	-
Bin1	ENSMUSG00000024381.17	protein_coding	chr18:32510283-32568343	+	A830052D11Rik	ENSMUSG00000097413.3	lncRNA	chr18:32492110-32510876	-
Bin1	ENSMUSG00000024381.17	protein_coding	chr18:32510298-32568786	+	A830052D11Rik	ENSMUSG00000097413.3	lncRNA	chr18:32492110-32510876	-
Bin1	ENSMUSG00000024381.17	protein_coding	chr18:32510298-32568790	+	A830052D11Rik	ENSMUSG00000097413.3	lncRNA	chr18:32492110-32510876	-
Bin1	ENSMUSG00000024381.17	protein_coding	chr18:32510310-32568784	+	A830052D11Rik	ENSMUSG00000097413.3	lncRNA	chr18:32492110-32510876	-
Gm44577	ENSMUSG00000109232.2	lncRNA	chr18:32595632-32642117	+	Gm20136	ENSMUSG00000108896.2	processed_pseudogene	chr18:32632553-32633485	-
Gm6374	ENSMUSG00000079140.4	processed_pseudogene	chr1:83292234-83293021	+	Sphkap	ENSMUSG00000026163.18	protein_coding	chr1:83231860-83385921	-
Camk4	ENSMUSG00000038128.8	protein_coding	chr18:33067984-33324281	+	U6	ENSMUSG00002075498.1	snRNA	chr18:33137716-33137819	-
Camk4	ENSMUSG00000038128.8	protein_coding	chr18:33068025-33324281	+	U6	ENSMUSG00002075498.1	snRNA	chr18:33137716-33137819	-
Camk4	ENSMUSG00000038128.8	protein_coding	chr18:33071444-33211099	+	U6	ENSMUSG00002075498.1	snRNA	chr18:33137716-33137819	-
Camk4	ENSMUSG00000038128.8	protein_coding	chr18:33072211-33319323	+	U6	ENSMUSG00002075498.1	snRNA	chr18:33137716-33137819	-
Gm6225	ENSMUSG00000097746.3	lncRNA	chr18:3336680-3366863	+	Crem	ENSMUSG00000063889.17	protein_coding	chr18:3294184-3337589	-
Gm6225	ENSMUSG00000097746.3	lncRNA	chr18:3336738-3343482	+	Crem	ENSMUSG00000063889.17	protein_coding	chr18:3294184-3337589	-
Gm6052	ENSMUSG00000118246.2	processed_pseudogene	chr18:34179879-34180344	+	Gm50265	ENSMUSG00000117961.2	lncRNA	chr18:34178641-34186087	-
Apc	ENSMUSG00000005871.16	protein_coding	chr18:34353977-34446559	+	Gm10548	ENSMUSG00000073607.3	transcribed_processed_pseudogene	chr18:34340828-34354825	-
Apc	ENSMUSG00000005871.16	protein_coding	chr18:34354037-34455242	+	Gm10548	ENSMUSG00000073607.3	transcribed_processed_pseudogene	chr18:34340828-34354825	-
Apc	ENSMUSG00000005871.16	protein_coding	chr18:34354037-34455605	+	Gm10548	ENSMUSG00000073607.3	transcribed_processed_pseudogene	chr18:34340828-34354825	-
Apc	ENSMUSG00000005871.16	protein_coding	chr18:34354066-34433255	+	Gm10548	ENSMUSG00000073607.3	transcribed_processed_pseudogene	chr18:34340828-34354825	-
Apc	ENSMUSG00000005871.16	protein_coding	chr18:34354305-34409644	+	Gm10548	ENSMUSG00000073607.3	transcribed_processed_pseudogene	chr18:34340828-34354825	-
Pkd2l2	ENSMUSG00000014503.16	protein_coding	chr18:34542476-34577169	+	Fam13b	ENSMUSG00000036501.8	protein_coding	chr18:34575809-34584490	-
Kif20a	ENSMUSG00000003779.17	protein_coding	chr18:34757666-34765888	+	Cdc23	ENSMUSG00000024370.18	protein_coding	chr18:34764004-34784788	-
Kif20a	ENSMUSG00000003779.17	protein_coding	chr18:34757788-34766330	+	Cdc23	ENSMUSG00000024370.18	protein_coding	chr18:34764004-34784788	-
Kif20a	ENSMUSG00000003779.17	protein_coding	chr18:34758060-34765857	+	Cdc23	ENSMUSG00000024370.18	protein_coding	chr18:34764004-34784788	-
Kif20a	ENSMUSG00000003779.17	protein_coding	chr18:34758086-34765858	+	Cdc23	ENSMUSG00000024370.18	protein_coding	chr18:34764004-34784788	-
n-R5s25	ENSMUSG00000064857.3	rRNA	chr18:34780453-34780571	+	Cdc23	ENSMUSG00000024370.18	protein_coding	chr18:34764004-34784788	-
Gm3550	ENSMUSG00000078240.3	protein_coding	chr18:34869412-34871067	+	Cdc25c	ENSMUSG00000044201.11	protein_coding	chr18:34867401-34870034	-
Gm36037	ENSMUSG00000118380.2	lncRNA	chr18:35115975-35242498	+	Gm3587	ENSMUSG00000117727.2	lncRNA	chr18:35202378-35220676	-
Gm36037	ENSMUSG00000118380.2	lncRNA	chr18:35115978-35242498	+	Gm3587	ENSMUSG00000117727.2	lncRNA	chr18:35202378-35220676	-
Ctnna1	ENSMUSG00000037815.8	protein_coding	chr18:35251912-35387832	+	Lrrtm2	ENSMUSG00000071862.4	protein_coding	chr18:35342056-35348077	-
Ctnna1	ENSMUSG00000037815.8	protein_coding	chr18:35251966-35356577	+	Lrrtm2	ENSMUSG00000071862.4	protein_coding	chr18:35342056-35348077	-
Ctnna1	ENSMUSG00000037815.8	protein_coding	chr18:35285652-35386958	+	Lrrtm2	ENSMUSG00000071862.4	protein_coding	chr18:35342056-35348077	-
Ctnna1	ENSMUSG00000037815.8	protein_coding	chr18:35347983-35372523	+	Lrrtm2	ENSMUSG00000071862.4	protein_coding	chr18:35342056-35348077	-
Ctnna1	ENSMUSG00000037815.8	protein_coding	chr18:35348009-35356628	+	Lrrtm2	ENSMUSG00000071862.4	protein_coding	chr18:35342056-35348077	-
Gm50146	ENSMUSG00000117876.2	lncRNA	chr18:35397082-35405509	+	Sil1	ENSMUSG00000024357.11	protein_coding	chr18:35399449-35476120	-
Gm50145	ENSMUSG00000117731.2	lncRNA	chr18:35622157-35626145	+	Sil1	ENSMUSG00000024357.11	protein_coding	chr18:35551112-35632833	-
Gm50144	ENSMUSG00000118184.2	processed_pseudogene	chr18:35628501-35629080	+	Sil1	ENSMUSG00000024357.11	protein_coding	chr18:35551112-35632833	-
Gm50149	ENSMUSG00000118386.2	lncRNA	chr18:35631714-35632346	+	Sil1	ENSMUSG00000024357.11	protein_coding	chr18:35551112-35632833	-
Snhg4	ENSMUSG00000117694.2	protein_coding	chr18:35686463-35720761	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695211-35726888	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695264-35723651	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695264-35724472	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695270-35723674	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695272-35723634	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695352-35723582	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695498-35723791	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Matr3	ENSMUSG00000037236.17	protein_coding	chr18:35695506-35723517	+	Gm50163	ENSMUSG00000118030.2	lncRNA	chr18:35717572-35731626	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35731670-35750239	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35731677-35749403	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35731694-35749572	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35731702-35750236	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35731749-35749442	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35732290-35749398	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35732637-35750240	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
Paip2	ENSMUSG00000037058.17	protein_coding	chr18:35733118-35749572	+	Slc23a1	ENSMUSG00000024354.14	protein_coding	chr18:35747657-35760297	-
1700066B19Rik	ENSMUSG00000073598.4	protein_coding	chr18:35836278-35862823	+	Dnajc18	ENSMUSG00000024350.7	protein_coding	chr18:35833857-35841435	-
Gm50371	ENSMUSG00000117841.2	lncRNA	chr18:35932895-35991494	+	Gm29417	ENSMUSG00000100320.2	lncRNA	chr18:35963442-35964146	-
Cxxc5	ENSMUSG00000046668.10	protein_coding	chr18:35962450-35992055	+	Gm29417	ENSMUSG00000100320.2	lncRNA	chr18:35963442-35964146	-
Cxxc5	ENSMUSG00000046668.10	protein_coding	chr18:35962841-35994741	+	Gm29417	ENSMUSG00000100320.2	lncRNA	chr18:35963442-35964146	-
Cxxc5	ENSMUSG00000046668.10	protein_coding	chr18:35962946-35992267	+	Gm29417	ENSMUSG00000100320.2	lncRNA	chr18:35963442-35964146	-
Cxxc5	ENSMUSG00000046668.10	protein_coding	chr18:35963367-35992216	+	Gm29417	ENSMUSG00000100320.2	lncRNA	chr18:35963442-35964146	-
4930471G03Rik	ENSMUSG00000117852.2	lncRNA	chr18:36238704-36243004	+	Nrg2	ENSMUSG00000060275.15	protein_coding	chr18:36150705-36330433	-
4930471G03Rik	ENSMUSG00000117852.2	lncRNA	chr18:36239247-36243030	+	Nrg2	ENSMUSG00000060275.15	protein_coding	chr18:36150705-36330433	-
Slc35a4	ENSMUSG00000033272.13	protein_coding	chr18:36812268-36816914	+	Apbb3	ENSMUSG00000117679.2	protein_coding	chr18:36804207-36812419	-
